"BRAHMS","MASTER","gbifID","SarkID","ACCESSION","DETBY","DETDATE","LATDEC","LONGDEC","ALT","SP1","Species","roots","basisOfRecord","Ploidy","Source","countryCode","COUNTRY","genomeSize","GenomeSizeMethod","subclade","PClade"
NA,7906,NA,8955,"CIP 760330","","",-16.3167,-67.9,3222,"violaceimarmoratum","violaceimarmoratum","tuberous","germplasm",24,"SŠrkinen","","","1.76","FCM","Petota","4 South"
NA,7909,NA,8958,"CIP 760331","","",-16.1833,-67.7333,1361,"violaceimarmoratum","violaceimarmoratum","tuberous","germplasm",24,"SŠrkinen","","","1.76","FCM","Petota","4 South"
NA,7910,NA,8959,"CIP 760240","","",-17.3833,-66.15,3025,"violaceimarmoratum","violaceimarmoratum","tuberous","germplasm",24,"SŠrkinen","","","1.76","FCM","Petota","4 South"
NA,7911,NA,8960,"77108","","",-17.2833,-65.7833,3400,"violaceimarmoratum","violaceimarmoratum","tuberous","wild",24,"SŠrkinen","","","1.76","FCM","Petota","4 South"
NA,7912,NA,8961,"77115","","",-17.55,-65.2333,3000,"violaceimarmoratum","violaceimarmoratum","tuberous","wild",24,"SŠrkinen","","","1.76","FCM","Petota","4 South"
NA,7913,NA,8962,"91777","","",-13.51667,-71.98333,0,"violaceimarmoratum","violaceimarmoratum","tuberous","wild",24,"SŠrkinen","","","1.76","FCM","Petota","4 South"
NA,7914,NA,8963,"95324","","",-13.33333,-72.85,2500,"violaceimarmoratum","violaceimarmoratum","tuberous","wild",24,"SŠrkinen","","","1.76","FCM","Petota","4 South"
NA,7915,NA,8964,"105089","","",-14.89444,-68.7925,3576,"violaceimarmoratum","violaceimarmoratum","tuberous","wild",24,"SŠrkinen","","","1.76","FCM","Petota","4 South"
NA,7916,NA,8965,"68942","","",-12.97407,-72.05877,2589,"violaceimarmoratum","violaceimarmoratum","tuberous","wild",24,"SŠrkinen","","","1.76","FCM","Petota","4 South"
NA,7918,NA,8967,"77116","","",-17.1667,-65.6667,3100,"violaceimarmoratum","violaceimarmoratum","tuberous","wild",24,"SŠrkinen","","","1.76","FCM","Petota","4 South"
NA,7919,NA,8968,"84320","","",-14.8,-67.2833,3330,"violaceimarmoratum","violaceimarmoratum","tuberous","wild",24,"SŠrkinen","","","1.76","FCM","Petota","4 South"
NA,7920,NA,8969,"81532","","",-14.6,-69.1333,2500,"violaceimarmoratum","violaceimarmoratum","tuberous","wild",24,"SŠrkinen","","","1.76","FCM","Petota","4 South"
NA,7923,NA,8972,"77111","","",-16.3667,-68.0167,3250,"violaceimarmoratum","violaceimarmoratum","tuberous","wild",24,"SŠrkinen","","","1.76","FCM","Petota","4 South"
NA,7924,NA,8973,"80205","","",-16.39351,-67.56398,2450,"violaceimarmoratum","violaceimarmoratum","tuberous","wild",24,"SŠrkinen","","","1.76","FCM","Petota","4 South"
NA,7925,NA,8974,"74744","","",-12.70484,-72.61837,2600,"violaceimarmoratum","violaceimarmoratum","tuberous","wild",24,"SŠrkinen","","","1.76","FCM","Petota","4 South"
NA,7928,NA,8977,"91757","","",-13.25,-72.33333,2500,"violaceimarmoratum","violaceimarmoratum","tuberous","wild",24,"SŠrkinen","","","1.76","FCM","Petota","4 South"
NA,7929,NA,8978,"82971","","",-17.25,-65.8833,3100,"violaceimarmoratum","violaceimarmoratum","tuberous","wild",24,"SŠrkinen","","","1.76","FCM","Petota","4 South"
NA,7930,NA,8979,"85652","","",-17.5,-65.6667,2700,"violaceimarmoratum","violaceimarmoratum","tuberous","wild",24,"SŠrkinen","","","1.76","FCM","Petota","4 South"
NA,7931,NA,8980,"71698","","",-13.15894,-71.59103,2350,"violaceimarmoratum","violaceimarmoratum","tuberous","wild",24,"SŠrkinen","","","1.76","FCM","Petota","4 South"
NA,7932,NA,8981,"91745","","",-13.13333,-71.41667,0,"violaceimarmoratum","violaceimarmoratum","tuberous","wild",24,"SŠrkinen","","","1.76","FCM","Petota","4 South"
NA,7935,NA,8984,"77080","","",-16.8333,-66.6333,2740,"violaceimarmoratum","violaceimarmoratum","tuberous","wild",24,"SŠrkinen","","","1.76","FCM","Petota","4 South"
NA,7936,NA,8985,"74737","","",-12.95808,-72.35842,2000,"violaceimarmoratum","violaceimarmoratum","tuberous","wild",24,"SŠrkinen","","","1.76","FCM","Petota","4 South"
NA,7940,NA,8989,"84289","","",-16.6333,-67.25,2450,"violaceimarmoratum","violaceimarmoratum","tuberous","wild",24,"SŠrkinen","","","1.76","FCM","Petota","4 South"
NA,7941,NA,8990,"84290","","",-16.11667,-68.11667,2560,"violaceimarmoratum","violaceimarmoratum","tuberous","wild",24,"SŠrkinen","","","1.76","FCM","Petota","4 South"
NA,7942,NA,8991,"81666","","",-13,-72.1667,2500,"violaceimarmoratum","violaceimarmoratum","tuberous","wild",24,"SŠrkinen","","","1.76","FCM","Petota","4 South"
NA,7945,NA,8994,"473395","","",-16.916667,-65.366665,NA,"violaceimarmoratum","violaceimarmoratum","tuberous","germplasm",24,"SŠrkinen","","","1.76","FCM","Petota","4 South"
105644,8348,NA,NA,NA,"Nee, M","0.0.2009",-14.7725,-68.99139,2320,"anceps","anceps","nongeophyte",NA,24,"Potato","BOL","Bolivia","2.39","LocoGSE","Pteroidea",""
106030,8349,NA,NA,NA,"Knapp, S; Helgason, T","0.0.1996",-11.23649,-68.6768,290,"anceps","anceps","nongeophyte",NA,24,"Potato","BOL","Bolivia","2.39","LocoGSE","Pteroidea",""
106436,8350,NA,NA,NA,"Nee, M","0.0.2004",-17.0811,-65.3735,2100,"anceps","anceps","nongeophyte",NA,24,"Potato","BOL","Bolivia","2.39","LocoGSE","Pteroidea",""
106606,8351,NA,NA,NA,"Nee, M","0.0.2009",-17.5012,-64.4404,2969,"anceps","anceps","nongeophyte",NA,24,"Potato","BOL","Bolivia","2.39","LocoGSE","Pteroidea",""
106823,8352,NA,NA,NA,"Nee, M","0.0.2004",-14.2702,-68.1146,1579,"anceps","anceps","nongeophyte",NA,24,"Potato","BOL","Bolivia","2.39","LocoGSE","Pteroidea",""
106950,8353,NA,NA,NA,"Knapp, S; Helgason, T","0.0.1996",-16.12,-67.53,1700,"anceps","anceps","nongeophyte",NA,24,"Potato","BOL","Bolivia","2.39","LocoGSE","Pteroidea",""
107228,8354,NA,NA,NA,"Nee, M","0.0.2009",-14.3556,-68.5601,0,"anceps","anceps","nongeophyte",NA,24,"Potato","BOL","Bolivia","2.39","LocoGSE","Pteroidea",""
107273,8355,NA,NA,NA,"Nee, M","0.0.2005",-15.1244,-68.3905,1700,"anceps","anceps","nongeophyte",NA,24,"Potato","BOL","Bolivia","2.39","LocoGSE","Pteroidea",""
107449,8356,NA,NA,NA,"Nee, M","0.0.1990",-16.68112,-67.18542,1970,"anceps","anceps","nongeophyte",NA,24,"Potato","BOL","Bolivia","2.39","LocoGSE","Pteroidea",""
107906,8357,NA,NA,NA,"Knapp, S; Helgason, T","0.0.1996",-15.35,-67.34,1500,"anceps","anceps","nongeophyte",NA,24,"Potato","BOL","Bolivia","2.39","LocoGSE","Pteroidea",""
108036,8358,NA,NA,NA,"Nee, M","0.0.2009",-14.4732,-68.3553,0,"anceps","anceps","nongeophyte",NA,24,"Potato","BOL","Bolivia","2.39","LocoGSE","Pteroidea",""
108055,8359,NA,NA,NA,"Nee, M","0.0.2007",-17.4,-63.36,400,"anceps","anceps","nongeophyte",NA,24,"Potato","BOL","Bolivia","2.39","LocoGSE","Pteroidea",""
108073,8360,NA,NA,NA,"Nee, M","0.0.1989",-15.33,-67.58,1200,"anceps","anceps","nongeophyte",NA,24,"Potato","BOL","Bolivia","2.39","LocoGSE","Pteroidea",""
108074,8361,NA,NA,NA,"Nee, M","0.0.1990",-10.34,-66.06,120,"anceps","anceps","nongeophyte",NA,24,"Potato","BOL","Bolivia","2.39","LocoGSE","Pteroidea",""
108082,8362,NA,NA,NA,"Nee, M","0.0.2007",-17.3142,-65.1617,2100,"anceps","anceps","nongeophyte",NA,24,"Potato","BOL","Bolivia","2.39","LocoGSE","Pteroidea",""
108087,8363,NA,NA,NA,"Knapp, S","0.0.2003",-16.2,-67.83333,1300,"anceps","anceps","nongeophyte",NA,24,"Potato","BOL","Bolivia","2.39","LocoGSE","Pteroidea",""
108369,8364,NA,NA,NA,"Knapp, S; Helgason, T","0.0.1996",-15.24,-67.11,1100,"anceps","anceps","nongeophyte",NA,24,"Potato","BOL","Bolivia","2.39","LocoGSE","Pteroidea",""
108873,8365,NA,NA,NA,"Nee, M","0.0.2007",-15.38915,-68.18745,700,"anceps","anceps","nongeophyte",NA,24,"Potato","BOL","Bolivia","2.39","LocoGSE","Pteroidea",""
35295,8366,NA,NA,NA,"Knapp, S","0.0.2006",-17.292498,-64.899883,500,"anceps","anceps","nongeophyte",NA,24,"Potato","BOL","Bolivia","2.39","LocoGSE","Pteroidea",""
35441,8367,NA,NA,NA,"Knapp, S","0.0.2006",-17.51053,-64.32135,2347,"anceps","anceps","nongeophyte",NA,24,"Potato","BOL","Bolivia","2.39","LocoGSE","Pteroidea",""
106881,8368,NA,NA,NA,"Nee, M","0.0.1993",-9.12,-72.41,0,"anceps","anceps","nongeophyte",NA,24,"Potato","BRA","Brazil","2.39","LocoGSE","Pteroidea",""
106956,8369,NA,NA,NA,"Nee, M","0.0.1989",-10.34,-63.35,300,"anceps","anceps","nongeophyte",NA,24,"Potato","BRA","Brazil","2.39","LocoGSE","Pteroidea",""
107161,8370,NA,NA,NA,"Nee, M","0.0.2004",-8.2,-70.46,180,"anceps","anceps","nongeophyte",NA,24,"Potato","BRA","Brazil","2.39","LocoGSE","Pteroidea",""
111585,8371,NA,NA,NA,"Nee, M","0.0.1999",-9.82,-67.98,0,"anceps","anceps","nongeophyte",NA,24,"Potato","BRA","Brazil","2.39","LocoGSE","Pteroidea",""
111618,8372,NA,NA,NA,"Nee, M","0.8.1995",-7.633333,-72.6,150,"anceps","anceps","nongeophyte",NA,24,"Potato","BRA","Brazil","2.39","LocoGSE","Pteroidea",""
111621,8373,NA,NA,NA,"Nee, M","0.0.2013",-9.9581,-67.0903,0,"anceps","anceps","nongeophyte",NA,24,"Potato","BRA","Brazil","2.39","LocoGSE","Pteroidea",""
111629,8374,NA,NA,NA,"Nee, M","0.0.1995",-9.48,-68.9,0,"anceps","anceps","nongeophyte",NA,24,"Potato","BRA","Brazil","2.39","LocoGSE","Pteroidea",""
111634,8375,NA,NA,NA,"Nee, M","0.0.1995",-9.75,-67.63,0,"anceps","anceps","nongeophyte",NA,24,"Potato","BRA","Brazil","2.39","LocoGSE","Pteroidea",""
111636,8376,NA,NA,NA,"Nee, M","0.0.1991",-10.32,-67.25,0,"anceps","anceps","nongeophyte",NA,24,"Potato","BRA","Brazil","2.39","LocoGSE","Pteroidea",""
111649,8377,NA,NA,NA,"Nee, M","0.0.1986",-11.1753,-61.9014,0,"anceps","anceps","nongeophyte",NA,24,"Potato","BRA","Brazil","2.39","LocoGSE","Pteroidea",""
111709,8378,NA,NA,NA,"Knapp, S; Helgason, T","0.0.1996",-4.5256,-71.5644,0,"anceps","anceps","nongeophyte",NA,24,"Potato","BRA","Brazil","2.39","LocoGSE","Pteroidea",""
111715,8379,NA,NA,NA,"Knapp, S; Helgason, T","0.0.1996",-9.9747,-67.8097,0,"anceps","anceps","nongeophyte",NA,24,"Potato","BRA","Brazil","2.39","LocoGSE","Pteroidea",""
111778,8380,NA,NA,NA,"Knapp, S; Helgason, T","0.0.1996",-7.52,-73.75,0,"anceps","anceps","nongeophyte",NA,24,"Potato","BRA","Brazil","2.39","LocoGSE","Pteroidea",""
111780,8381,NA,NA,NA,"Knapp, S; Helgason, T","0.0.1996",-7.6144,-72.8956,0,"anceps","anceps","nongeophyte",NA,24,"Potato","BRA","Brazil","2.39","LocoGSE","Pteroidea",""
111794,8382,NA,NA,NA,"Knapp, S; Helgason, T","0.0.1996",-7.491765,-63.01162,0,"anceps","anceps","nongeophyte",NA,24,"Potato","BRA","Brazil","2.39","LocoGSE","Pteroidea",""
111838,8383,NA,NA,NA,"Nee, M","0.0.2004",-8.5867,-71.5158,0,"anceps","anceps","nongeophyte",NA,24,"Potato","BRA","Brazil","2.39","LocoGSE","Pteroidea",""
144777,8384,NA,NA,NA,"Nee, M","0.0.1987",-9.06556,-68.6569,0,"anceps","anceps","nongeophyte",NA,24,"Potato","BRA","Brazil","2.39","LocoGSE","Pteroidea",""
144823,8385,NA,NA,NA,"Giacomin, LL","3.11.2014",-8.05,-62.92889,49,"anceps","anceps","nongeophyte",NA,24,"Potato","BRA","Brazil","2.39","LocoGSE","Pteroidea",""
144950,8386,NA,NA,NA,"Nee, M","0.8.1995",-3.10194,-60.025,0,"anceps","anceps","nongeophyte",NA,24,"Potato","BRA","Brazil","2.39","LocoGSE","Pteroidea",""
147810,8387,NA,NA,NA,"Nee, M","0.0.0",-9.4214,-70.4886,0,"anceps","anceps","nongeophyte",NA,24,"Potato","BRA","Brazil","2.39","LocoGSE","Pteroidea",""
161796,8388,NA,NA,NA,"Knapp, S","0.12.2009",-10.06667,-67.61667,0,"anceps","anceps","nongeophyte",NA,24,"Potato","BRA","Brazil","2.39","LocoGSE","Pteroidea",""
106476,8389,NA,NA,NA,"Knapp, S","0.0.2005",6.32,-76.19,700,"anceps","anceps","nongeophyte",NA,24,"Potato","COL","Colombia","2.39","LocoGSE","Pteroidea",""
107248,8390,NA,NA,NA,"Nee, M","0.0.2001",6.13,-75.39,1710,"anceps","anceps","nongeophyte",NA,24,"Potato","COL","Colombia","2.39","LocoGSE","Pteroidea",""
108237,8391,NA,NA,NA,"Knapp, S; Helgason, T","0.0.1996",6.5,-75.18,2000,"anceps","anceps","nongeophyte",NA,24,"Potato","COL","Colombia","2.39","LocoGSE","Pteroidea",""
111985,8392,NA,NA,NA,"Orejuela, A","25.5.2011",4.891667,-73.28167,900,"anceps","anceps","nongeophyte",NA,24,"Potato","COL","Colombia","2.39","LocoGSE","Pteroidea",""
112048,8393,NA,NA,NA,"Orozco, CI","0.0.1986",5.691501,-76.65753,0,"anceps","anceps","nongeophyte",NA,24,"Potato","COL","Colombia","2.39","LocoGSE","Pteroidea",""
112193,8394,NA,NA,NA,"Nee, M","0.0.1988",2.802489,-73.81054,550,"anceps","anceps","nongeophyte",NA,24,"Potato","COL","Colombia","2.39","LocoGSE","Pteroidea",""
112195,8395,NA,NA,NA,"Bohs, L","0.0.1992",2.812113,-73.99644,0,"anceps","anceps","nongeophyte",NA,24,"Potato","COL","Colombia","2.39","LocoGSE","Pteroidea",""
112198,8396,NA,NA,NA,"Granados-Tochoy, JC","0.0.2005",3.797333,-73.91739,835,"anceps","anceps","nongeophyte",NA,24,"Potato","COL","Colombia","2.39","LocoGSE","Pteroidea",""
112238,8397,NA,NA,NA,"Granados-Tochoy, JC","0.0.2005",4.64808,-75.64805,1780,"anceps","anceps","nongeophyte",NA,24,"Potato","COL","Colombia","2.39","LocoGSE","Pteroidea",""
112280,8398,NA,NA,NA,"Nee, M","0.0.1988",4.77568,-76.14654,1850,"anceps","anceps","nongeophyte",NA,24,"Potato","COL","Colombia","2.39","LocoGSE","Pteroidea",""
114598,8399,NA,NA,NA,NA,"0.0.0",6.55519,-76.27879,1110,"anceps","anceps","nongeophyte",NA,24,"Potato","COL","Colombia","2.39","LocoGSE","Pteroidea",""
116570,8400,NA,NA,NA,"Knapp, S","0.3.2017",5.966942,-73.16239,2200,"anceps","anceps","nongeophyte",NA,24,"Potato","COL","Colombia","2.39","LocoGSE","Pteroidea",""
120482,8401,NA,NA,NA,"Knapp, S","0.3.2017",6.840191,-72.98987,710,"anceps","anceps","nongeophyte",NA,24,"Potato","COL","Colombia","2.39","LocoGSE","Pteroidea",""
121237,8402,NA,NA,NA,NA,"0.0.0",5.418471,-76.04731,1500,"anceps","anceps","nongeophyte",NA,24,"Potato","COL","Colombia","2.39","LocoGSE","Pteroidea",""
122691,8403,NA,NA,NA,NA,"0.0.0",5.378872,-75.88632,1800,"anceps","anceps","nongeophyte",NA,24,"Potato","COL","Colombia","2.39","LocoGSE","Pteroidea",""
124158,8404,NA,NA,NA,"Lozano C, G","1.1.1996",4.18384,-73.65302,1000,"anceps","anceps","nongeophyte",NA,24,"Potato","COL","Colombia","2.39","LocoGSE","Pteroidea",""
124452,8405,NA,NA,NA,"Lozano C, G","1.1.1995",5.55486,-74.29308,1450,"anceps","anceps","nongeophyte",NA,24,"Potato","COL","Colombia","2.39","LocoGSE","Pteroidea",""
105900,8406,NA,NA,NA,"Nee, M","0.0.2011",-2.31,-76.48,235,"anceps","anceps","nongeophyte",NA,24,"Potato","ECU","Ecuador","2.39","LocoGSE","Pteroidea",""
105960,8407,NA,NA,NA,"Knapp, S","0.0.1987",-3.37,-78.27,900,"anceps","anceps","nongeophyte",NA,24,"Potato","ECU","Ecuador","2.39","LocoGSE","Pteroidea",""
105975,8408,NA,NA,NA,"Knapp, S; Helgason, T","0.0.1996",-0.36,-75.52,200,"anceps","anceps","nongeophyte",NA,24,"Potato","ECU","Ecuador","2.39","LocoGSE","Pteroidea",""
106326,8409,NA,NA,NA,"Nee, M","0.0.2000",-0.39,-77.3,1400,"anceps","anceps","nongeophyte",NA,24,"Potato","ECU","Ecuador","2.39","LocoGSE","Pteroidea",""
106410,8410,NA,NA,NA,"Nee, M","0.0.1986",-1.27,-78.06,1300,"anceps","anceps","nongeophyte",NA,24,"Potato","ECU","Ecuador","2.39","LocoGSE","Pteroidea",""
106417,8411,NA,NA,NA,"Nee, M","0.0.1997",-4.05,-78.57,960,"anceps","anceps","nongeophyte",NA,24,"Potato","ECU","Ecuador","2.39","LocoGSE","Pteroidea",""
106421,8412,NA,NA,NA,"Nee, M","0.0.1993",-1.49,-76.42,260,"anceps","anceps","nongeophyte",NA,24,"Potato","ECU","Ecuador","2.39","LocoGSE","Pteroidea",""
106475,8413,NA,NA,NA,"Knapp, S; Helgason, T","0.0.1996",-1.04,-77.36,400,"anceps","anceps","nongeophyte",NA,24,"Potato","ECU","Ecuador","2.39","LocoGSE","Pteroidea",""
106515,8414,NA,NA,NA,"Nee, M","0.0.2001",-0.966667,-77.66667,600,"anceps","anceps","nongeophyte",NA,24,"Potato","ECU","Ecuador","2.39","LocoGSE","Pteroidea",""
106599,8415,NA,NA,NA,"Knapp, S; Helgason, T","0.0.1996",-1.34,-77.25,580,"anceps","anceps","nongeophyte",NA,24,"Potato","ECU","Ecuador","2.39","LocoGSE","Pteroidea",""
107180,8416,NA,NA,NA,"Knapp, S; Helgason, T","0.0.1996",-3,-78.1,800,"anceps","anceps","nongeophyte",NA,24,"Potato","ECU","Ecuador","2.39","LocoGSE","Pteroidea",""
107330,8417,NA,NA,NA,"Knapp, S","0.0.1997",-0.55,-77.21,440,"anceps","anceps","nongeophyte",NA,24,"Potato","ECU","Ecuador","2.39","LocoGSE","Pteroidea",""
107367,8418,NA,NA,NA,"Knapp, S","0.0.2006",-2.543333,-78.56278,1524,"anceps","anceps","nongeophyte",NA,24,"Potato","ECU","Ecuador","2.39","LocoGSE","Pteroidea",""
107617,8419,NA,NA,NA,"Knapp, S","0.0.1997",0.07,-76.23,240,"anceps","anceps","nongeophyte",NA,24,"Potato","ECU","Ecuador","2.39","LocoGSE","Pteroidea",""
107687,8420,NA,NA,NA,"Nee, M","0.0.1988",-1.38,-75.58,200,"anceps","anceps","nongeophyte",NA,24,"Potato","ECU","Ecuador","2.39","LocoGSE","Pteroidea",""
107894,8421,NA,NA,NA,"Nee, M","0.0.1988",-2.21,-77.31,450,"anceps","anceps","nongeophyte",NA,24,"Potato","ECU","Ecuador","2.39","LocoGSE","Pteroidea",""
108041,8422,NA,NA,NA,"Nee, M","0.0.1988",-2.25,-77.2,250,"anceps","anceps","nongeophyte",NA,24,"Potato","ECU","Ecuador","2.39","LocoGSE","Pteroidea",""
108044,8423,NA,NA,NA,"Nee, M","0.0.1997",-2.05,-76.58,250,"anceps","anceps","nongeophyte",NA,24,"Potato","ECU","Ecuador","2.39","LocoGSE","Pteroidea",""
108694,8424,NA,NA,NA,"Knapp, S","0.0.1997",-0.233333,-76.88333,0,"anceps","anceps","nongeophyte",NA,24,"Potato","ECU","Ecuador","2.39","LocoGSE","Pteroidea",""
108840,8425,NA,NA,NA,"Knapp, S","0.0.1997",-1.83,-78.28306,0,"anceps","anceps","nongeophyte",NA,24,"Potato","ECU","Ecuador","2.39","LocoGSE","Pteroidea",""
108953,8426,NA,NA,NA,"Knapp, S","0.0.1997",-2.116667,-77.65,0,"anceps","anceps","nongeophyte",NA,24,"Potato","ECU","Ecuador","2.39","LocoGSE","Pteroidea",""
118531,8427,NA,NA,NA,"Knapp, S","0.10.2016",-0.182778,-77.64333,1855,"anceps","anceps","nongeophyte",NA,24,"Potato","ECU","Ecuador","2.39","LocoGSE","Pteroidea",""
138963,8428,NA,NA,NA,"Knapp, S","0.10.2018",-0.066667,-77.88333,0,"anceps","anceps","nongeophyte",NA,24,"Potato","ECU","Ecuador","2.39","LocoGSE","Pteroidea",""
14667,8429,NA,NA,NA,"Knapp, S","0.0.2002",-3.984,-79.0845,2150,"anceps","anceps","nongeophyte",NA,24,"Potato","ECU","Ecuador","2.39","LocoGSE","Pteroidea",""
14674,8430,NA,NA,NA,"Knapp, S","0.0.2002",0.468,-77.534,2100,"anceps","anceps","nongeophyte",NA,24,"Potato","ECU","Ecuador","2.39","LocoGSE","Pteroidea",""
17001,8431,NA,NA,NA,"Knapp, S","0.0.2006",-4.1,-78.95,1000,"anceps","anceps","nongeophyte",NA,24,"Potato","ECU","Ecuador","2.39","LocoGSE","Pteroidea",""
19188,8432,NA,NA,NA,"Knapp, S","0.0.2007",-4.772528,-79.176639,1800,"anceps","anceps","nongeophyte",NA,24,"Potato","ECU","Ecuador","2.39","LocoGSE","Pteroidea",""
24676,8433,NA,NA,NA,"Smith, SF","0.0.0",-1.384725,-78.280556,1800,"anceps","anceps","nongeophyte",NA,24,"Potato","ECU","Ecuador","2.39","LocoGSE","Pteroidea",""
24677,8434,NA,NA,NA,"Nee, M","0.0.0",-0.3593,-77.53,2200,"anceps","anceps","nongeophyte",NA,24,"Potato","ECU","Ecuador","2.39","LocoGSE","Pteroidea",""
24727,8435,NA,NA,NA,"Bohs, L","0.0.0",-1.4653,-77.4957,800,"anceps","anceps","nongeophyte",NA,24,"Potato","ECU","Ecuador","2.39","LocoGSE","Pteroidea",""
24749,8436,NA,NA,NA,"Knapp, S","0.10.2019",-3.062222,-77.945278,300,"anceps","anceps","nongeophyte",NA,24,"Potato","ECU","Ecuador","2.39","LocoGSE","Pteroidea",""
24757,8437,NA,NA,NA,"Knapp, S","0.0.2010",-2.990556,-78.213611,650,"anceps","anceps","nongeophyte",NA,24,"Potato","ECU","Ecuador","2.39","LocoGSE","Pteroidea",""
24768,8438,NA,NA,NA,"Knapp, S","0.0.2010",-2.227222,-78.123056,1170,"anceps","anceps","nongeophyte",NA,24,"Potato","ECU","Ecuador","2.39","LocoGSE","Pteroidea",""
27082,8439,NA,NA,NA,"Knapp, S","0.6.2008",-0.827667,-77.563667,1130,"anceps","anceps","nongeophyte",NA,24,"Potato","ECU","Ecuador","2.39","LocoGSE","Pteroidea",""
35939,8440,NA,NA,NA,"Knapp, S","0.0.2007",-0.6,-77.883333,2000,"anceps","anceps","nongeophyte",NA,24,"Potato","ECU","Ecuador","2.39","LocoGSE","Pteroidea",""
53286,8441,NA,NA,NA,"Tepe, EJ","0.1.2009",-0.364444,-76.585278,240,"anceps","anceps","nongeophyte",NA,24,"Potato","ECU","Ecuador","2.39","LocoGSE","Pteroidea",""
53288,8442,NA,NA,NA,"Tepe, EJ","0.1.2009",-0.623611,-77.973611,2250,"anceps","anceps","nongeophyte",NA,24,"Potato","ECU","Ecuador","2.39","LocoGSE","Pteroidea",""
57135,8443,NA,NA,NA,"Knapp, S","0.8.2011",-3.083333,-78.516667,1700,"anceps","anceps","nongeophyte",NA,24,"Potato","ECU","Ecuador","2.39","LocoGSE","Pteroidea",""
57137,8444,NA,NA,NA,"Knapp, S","0.8.2011",-1.666667,-77.966667,950,"anceps","anceps","nongeophyte",NA,24,"Potato","ECU","Ecuador","2.39","LocoGSE","Pteroidea",""
57140,8445,NA,NA,NA,"Knapp, S","0.8.2011",-1.7,-77.866667,900,"anceps","anceps","nongeophyte",NA,24,"Potato","ECU","Ecuador","2.39","LocoGSE","Pteroidea",""
74201,8446,NA,NA,NA,"Bohs, L","0.6.2006",-0.636306,-76.14936,200,"anceps","anceps","nongeophyte",NA,24,"Potato","ECU","Ecuador","2.39","LocoGSE","Pteroidea",""
107335,8447,NA,NA,NA,"Nee, M","0.0.2006",4.41,-53.57,550,"anceps","anceps","nongeophyte",NA,24,"Potato","GUF","French Guiana","2.39","LocoGSE","Pteroidea",""
