"SP1","mean.bio1","mean.bio2","mean.bio3","mean.bio4","mean.bio5","mean.bio6","mean.bio7","mean.bio12","mean.bio13","mean.bio14","mean.bio15","mean.cmimax","mean.cmimean","mean.cmimin","mean.cmirange","mean.gsl","mean.gdd5","mean.swb","mean.CCmean","mean.CCSD","sd.bio1","sd.bio2","sd.bio3","sd.bio4","sd.bio5","sd.bio6","sd.bio7","sd.bio12","sd.bio13","sd.bio14","sd.bio15","sd.cmimax","sd.cmimean","sd.cmimin","sd.cmirange","sd.gsl","sd.gdd5","sd.swb","sd.CCmean","sd.CCSD","median.bio1","median.bio2","median.bio3","median.bio4","median.bio5","median.bio6","median.bio7","median.bio12","median.bio13","median.bio14","median.bio15","median.cmimax","median.cmimean","median.cmimin","median.cmirange","median.gsl","median.gdd5","median.swb","median.CCmean","median.CCSD","shapiroP.bio1","shapiroP.bio2","shapiroP.bio3","shapiroP.bio4","shapiroP.bio6","shapiroP.bio7","shapiroP.bio12","shapiroP.bio13","shapiroP.bio14","shapiroP.bio15","shapiroP.cmimax","shapiroP.cmimean","shapiroP.cmimin","shapiroP.cmirange","shapiroP.gsl","shapiroP.gdd5","shapiroP.swb","shapiroP.CCmean","shapiroP.CCSD","skew.bio1","skew.bio2","skew.bio3","skew.bio4","skew.bio5","skew.bio6","skew.bio7","skew.bio12","skew.bio13","skew.bio14","skew.bio15","skew.cmimax","skew.cmimean","skew.cmimin","skew.cmirange","skew.gsl","skew.gdd5","skew.swb","skew.CCmean","skew.CCSD","subClade","PClade"
"neorickii",15.57,8.62,0.7621,0.57625,21.105,9.76000000000002,11.345,1194.9,213.685,23.97,62.285,85.34,-18.955,-82.815,168.145,310.4,3857.58,-416.4,68.428,12.041,4.02473928544315,0.950124645562498,0.0428484477394947,0.258031796286304,3.9630497294249,4.51930362590939,1.34808831508294,519.2844165418,92.9005595983373,19.9029513812452,19.5052563765717,100.74686569501,50.6165614149528,29.2192127672332,84.7555089033963,72.8346360636635,1464.3447748324,356.691286246539,16.3777186895393,6.48719864932387,15.55,8.55,0.7535,0.5635,21.55,9.30000000000004,11.4,1181.5,196.95,15.55,67.65,71.1,-16.75,-89,144.45,342.5,3856.2,-358.5,72.935,10.62,0.384652076973413,0.733073711672775,0.104586588843973,0.200241003555209,0.494969495334813,0.923162790728862,0.00920656882399618,0.00844311485091371,0.00499496346544953,0.276898375060344,0.0257980791662573,0.1267352036714,0.355012458706679,0.00549487979273835,0.000229851123293723,0.378516033507038,0.147408773125656,0.0233602385113157,0.107757924066083,0.081052151248217,-0.0294050185586798,-0.188819997488108,0.861772514798546,0.205911587398466,-0.150233942834794,-0.0138517667258489,1.56743295805295,1.44102933376581,1.25845753690431,-0.276575951588682,1.30330497365505,0.910574485951896,0.185530521315235,1.41571800899628,-1.28071261132694,0.116630022454408,-0.228098455374389,-0.683787122561304,0.35145016040205,"Tomato",""
"neorossii",9.75000000000002,10.8928571428571,0.608857142857143,2.65192857142857,17.3857142857143,-0.435714285714246,17.8214285714286,1234.28571428571,279.957142857143,8.13571428571429,101.742857142857,145.707142857143,2.92857142857143,-84.4214285714286,230.121428571429,313,1803.64285714286,-328.071428571429,51.1171428571429,20.7035714285714,2.81260897224786,3.10841643723179,0.0714464373261075,0.733635569170176,3.15901813929512,3.65741757209965,4.09017181723525,538.373537549967,102.795859796048,5.38939230809462,14.1432622874593,110.636420935254,54.6548530968016,29.4364028574623,88.5903378875652,85.2886501602285,953.827310377501,332.434716387053,16.0860821010785,6.33939648564418,9.20000000000004,9.6,0.63,2.502,17.25,-0.049999999999962,17.3,1289,273,8.15,97.15,148.35,10.3,-80,215.85,361.5,1534.95,-211.5,56.13,23.87,0.333865866384376,0.000593158344038256,0.107625040342837,0.578473064490218,0.650175239543382,0.0178504511323893,0.47798220467662,0.229391582601877,0.400113081617304,0.0198776730498468,0.341093621251609,0.516748426354668,0.101346827592343,0.0883960344749685,0.000106857517125227,0.129510786007414,0.0193156348977195,0.0392835338165084,0.0533253390882454,0.901037736583321,1.72303500587885,-0.41717475738859,0.144552461725856,0.3784008300426,-0.289423560724058,1.29756880755164,0.10131783349819,0.489251199540671,-0.0216054532202918,1.01087007348336,0.352594081539811,-0.0746465370026427,-0.735423446853626,0.696391496493253,-1.45970510049512,1.11383522159642,-0.99308232913437,-0.53145458648636,-0.412103096731441,"Petota","4 South"
"okadae",11.59,9.2,0.6468,1.5321,17.49,3.39000000000004,14.1,1752.9,327.57,33.07,72.49,202.66,42.31,-58.79,261.45,322.9,2459.06,-152.6,66.876,18.006,5.1560536157888,2.11397466609439,0.0411468913366085,0.199738968545338,5.01269499482175,5.71570934647076,2.50199920063936,996.414288001398,159.589612931279,23.781087256707,12.2551984434724,160.513102268943,83.9907461834007,30.2764833566325,135.599616928335,77.7852456732281,1791.44778024182,343.136254116188,17.2087705029215,6.8817685065525,10.65,9.8,0.6645,1.5345,16.25,3.45000000000004,14.85,1578.5,292.1,26.7,66.85,194.7,35,-56.8,243.95,362,2056.2,-75,67.635,21.52,0.247597705085541,0.0685524632098327,0.0483295528279972,0.475195187307808,0.456285217171036,0.146839030586194,0.332705663627766,0.677436052953514,0.252113607675743,0.0996880007849415,0.839160479120966,0.487851828125884,0.602334066176512,0.421123619974031,0.000136903701061187,0.140460640730418,0.109679540419012,0.867763616854861,0.0616507688486725,1.02757983763077,-0.656373023088677,-0.666056789107235,0.909356656961736,0.605738897403256,0.955229021107405,-0.605852040306976,0.519673609199848,0.330517137787205,0.550741477513572,1.27001877812453,0.08348038037641,0.368963156834854,-0.734791485779853,0.223326802113092,-1.98299315191051,1.36130664667593,-1.12095587576701,0.0703454826497469,-0.847117780972361,"Petota","4 South"
"oxycarpum",16.355,9.365,0.59865,1.86425,23.815,8.31000000000003,15.505,1684.75,317.23,31.975,78.035,182,18.37,-97.22,279.215,309.75,4147.5,-339.95,61.4095,15.361,4.0966578162153,1.89993767210789,0.0555690892872155,0.301132052690999,4.35361616179131,4.32220703856379,2.02184777395644,900.84649518924,168.396696742199,21.7735444253366,9.41053580889666,157.613992165403,73.8111395101679,31.3429854487747,141.205640542624,91.6577587378292,1494.14656929175,338.583345099766,12.4687801602326,4.5217834162151,14.55,9.15,0.604,1.8785,22.25,6.45000000000004,15.15,1638.5,298.05,28.45,76.4,180.2,15.2,-93.1,260.85,363.5,3488.55,-235,63.7,14.66,0.0178732442169114,0.318377642080351,0.365593184910318,0.254304204395965,0.00362140822654648,0.362003446508082,0.17568261632126,0.114551603757413,0.345605057646823,0.543404433520443,0.25923968540817,0.484042969776051,0.455135615584969,0.224582633379776,7.00585966631824e-06,0.0185697089976316,0.0108303205436557,0.666660192045244,0.626053907102379,1.19440215641161,0.489210672293521,-0.403043788916038,-0.558377709010821,1.16298747549063,1.3754762612999,0.800708280415684,0.646112276274663,0.75940529478021,0.54962983140615,0.126590149099924,0.579017231522666,0.514204166419332,-0.104512450505869,0.556080028293699,-1.38138827536995,1.1848257612353,-0.94796333719646,-0.350299979103335,0.173272893971185,"Petota","4 North"
"oxycoccoides",8.49000000000003,9.48,0.7881,0.4171,14.36,2.32000000000004,12.04,1462.2,284,13.46,71.83,178.19,16.7,-85.06,263.24,352.9,1557.41111111111,-269.888888888889,83.593,8.467,4.31642856486186,0.61427463998877,0.0421279796176682,0.213752426886808,4.35671894893393,4.80140025872082,0.827580140463078,499.76945796148,87.1689674648546,10.4846130644441,8.90456187705056,101.450956405327,53.1251771238877,24.327999415397,95.7482718149814,25.5188383574,1403.87885645846,290.285395965955,11.0773061807563,6.00688503117696,8.70000000000004,9.4,0.7905,0.4005,14.2,1.30000000000004,12.1,1441,317.3,10.95,71.65,209.8,20.55,-83.7,292.65,365,1372.1,-207,84.27,7.045,0.859086226998804,0.347255960703496,0.507044505446947,0.296274409280002,0.618793054821366,0.864051588815907,0.0510749082130179,0.111485919927543,0.00258805695373125,0.188355756727053,0.223089671273773,0.310634793772453,0.189475318460186,0.370123897415129,5.56648897221557e-06,0.356758260236005,0.0892925975889776,0.0235926056756591,0.00663946407803691,0.544503003515351,0.264755368766149,-0.571712240310496,0.581791288862075,0.517333706440678,0.844490331534549,-0.503881045954606,0.0980198086787233,-0.239087335700447,2.29557140123401,0.991510118640588,-0.196023390178195,-0.135446442677952,-0.110679710865595,-0.370793035911416,-1.78219385070767,NA,NA,-1.83961044595343,1.76816878213747,"Oxycoccoides",""
"pacificum",23.4833333333333,5.26666666666667,0.760333333333333,0.578,26.9166666666667,20.0166666666667,6.9,3084.33333333333,567.1,52.8333333333333,80.6,456.466666666667,158.766666666667,-41.4,497.866666666667,354,6748.23333333333,-8.66666666666667,85.6133333333333,4.21,0.702376916856849,0.305505046330389,0.0427356213636041,0.127953116413786,0.907377172587747,0.65064070986477,0.264575131106459,1161.24602618624,149.054050599103,30.9433891701173,14.1446102809515,139.80119217422,91.4276945642475,25.5642328263533,114.338153445529,19.0525588832576,243.390516112139,231.500179985531,1.44244006230184,0.757429864739964,23.55,5.2,0.784,0.596,27.05,20.05,7,3493,604.2,59.5,74.3,485,188.8,-35.8,520.8,365,6781.3,61,85.11,4.28,0.842833201535051,0.636886845028965,0.0446941822338596,0.766743437423983,0.915235869864605,0.363113154971024,0.408517657909803,0.585061088153967,0.641552524566192,0.243703689812812,0.660639409753255,0.449068312301498,0.635474991520663,0.66656087392724,0,0.774770174350638,0.496442251138132,0.413681966800979,0.846978525066252,-0.423273160268028,0.935219529582822,-1.72778408907916,-0.620516494842412,-0.646968594921534,-0.229936886739971,-1.4578629673213,-1.38751220035157,-1.05067252942844,-0.924510076014254,1.60668342780564,-0.880187768216919,-1.31870660384494,-0.938450379781458,-0.866274660095195,-1.73205080756888,-0.600078927452919,-1.23157019591309,1.37905660248978,-0.412328037221786,"Herpystichum",""
"palustre",8.7189655172414,8.61896551724138,0.427706896551724,3.92805172413793,20.4620689655172,0.360344827586247,20.101724137931,2496.34482758621,459.013793103448,60.4931034482759,63.3431034482759,419.120689655172,117.094827586207,-84.2103448275862,503.327586206897,319.137931034483,1613.69827586207,-40.6851851851852,57.3936206896552,14.4555172413793,2.84020056720435,1.68465279847856,0.0367485570169934,0.757360222119968,2.35983032293745,3.62722114191308,3.42106433522127,886.031712072056,163.10738411789,25.3021312608244,10.6928753467949,159.314866167512,74.3186747148606,42.5956331245647,137.962008237335,95.2859865759364,695.55987054009,163.435963349572,7.30445783097395,3.48053493187157,8.85000000000004,8.7,0.424,4.1515,20.45,0.400000000000038,20.7,2411.5,456.95,56.3,63.5,422.25,107,-86.6,508.7,365,1579.1,1,57.895,14.025,0.00240871986314174,0.0224708559658918,0.163156330946634,0.00462444085081682,0.63975018643579,0.00147675516577149,0.0652773455615024,0.0712744977066484,0.0161037737271394,0.817725563847255,0.0775862819032054,0.0693308984264453,0.0617520897688276,0.0910970440766215,4.09586002237725e-12,0.0109481453372511,0.00288311880365279,0.780953549323532,5.52652369902892e-06,-0.739516361758257,-0.875649900689034,0.170962156566415,-0.807147389379863,-0.5332760684338,-0.263032302955126,-1.13947330691855,0.32294373013158,0.288665502422684,0.47348106999837,-0.220580865721551,0.265266974217824,0.306990913017756,0.24892253611674,0.203038529746958,-2.32694515074586,-0.157670260722955,NA,-0.170213796530789,1.78725761083433,"Etuberosum",""
"paucissectum",16.7055555555556,9.15555555555556,0.789666666666667,0.313,23.1055555555556,11.4944444444445,11.6111111111111,1098.66666666667,261.977777777778,13.2555555555556,82.6333333333333,132.255555555556,-31.0555555555556,-112.622222222222,244.855555555556,316.111111111111,4269.11111111111,-526.666666666667,81.3233333333333,8.70111111111111,3.70003753734711,0.22973414586817,0.0138834433769148,0.14096542129189,3.69564308040939,3.6308095209991,0.434293807359846,153.614777934937,22.1605379998872,5.78556633163753,10.5846587096609,29.3295972999593,16.8985288643058,13.8757682469997,28.0450134208878,38.8890873010811,1354.66432506769,171.470114014075,8.51615670358408,6.74972859536671,16.75,9.3,0.797,0.26,22.95,11.85,11.6,1151,255.8,15.3,81,121.6,-32,-111.3,243.4,337,4291.5,-508,83.26,5.57,0.29712842806509,0.101061375912551,0.0563696415023393,0.0102793632007764,0.324232584441953,0.443654730980919,0.293588631973502,0.062236043293019,0.0341303004065338,0.102159582006875,0.238909991988186,0.916831106306993,0.0559819478745781,0.259173016752531,0.078257505480458,0.296914937118688,0.974744568471563,0.749027778631854,0.0664263905730713,-0.920105136233581,-0.409757713595983,-0.279785072461742,0.168599273123133,-0.737538488906548,-1.08538341986435,0.0798372843910232,0.121463655350364,0.65748453399507,-0.242112474739949,0.105733722426728,0.9912246281472,0.393122719984183,-1.6047991152254,0.0736036401150139,-0.162937591848487,-0.930556553312807,-0.149713460339242,-0.173230349551797,0.493565231221097,"Petota","3"
"pennellii",18.0305555555556,7.325,0.670055555555556,1.13152777777778,23.7027777777778,12.7222222222222,10.9805555555556,318.916666666667,73.8583333333333,3.09722222222222,90.1055555555556,-41.8111111111111,-93.125,-125.919444444444,84.1222222222222,100.055555555556,4906.09428571429,-1131.63888888889,38.1927777777778,18.0916666666667,4.78854701759129,2.05806774843368,0.165143737296496,0.876195427845739,4.80520468486953,5.34322594432084,1.98563691752897,297.11915599157,63.024826740851,2.88330030259088,26.442756982308,65.4449988388408,32.6519426243349,22.8654801510854,47.0510428675139,111.044378373036,1506.9809712181,362.938180708331,13.3422880049244,7.90217384196092,19.6,7.65,0.727,0.813,25.55,14.3,10.5,206,52.8,2.25,91.7,-64.65,-100.95,-129.4,71.95,54.5,5443.4,-1211.5,36.73,18.715,2.33139991762531e-06,0.590532911351564,0.00166190503366879,0.00117690019712555,8.35840044047527e-06,0.0998277953979812,8.5457621226036e-05,0.00131469970187871,5.6706572357324e-06,0.0740532017634008,0.0010662726025842,0.0147063944933221,0.154657881087731,0.000434565986475686,2.88331344263064e-06,5.3976571907008e-06,0.0651780755897859,0.212095419883835,0.0567619374582905,-1.84184144368841,-0.281031486952155,-0.996452774984879,0.653870194257586,-1.58842454260827,-1.8191390171583,0.842369557264944,1.22618499629486,1.11635739508554,1.69021884770615,-0.810259566231153,1.24533809962055,0.95029570593602,0.434843329387719,1.49369469255404,1.47137724097678,NA,0.742628622748407,0.795041244442104,0.0277553709385608,"Tomato",""
"peruvianum",17.0366666666667,6.17111111111111,0.533622222222222,1.77708888888889,23.1322222222222,11.7011111111111,11.4311111111111,248.066666666667,58.72,2.80888888888889,74.6733333333333,-40.2555555555556,-94.6044444444444,-131.077777777778,90.8244444444445,79.8222222222222,4620.48837209302,-1167.37777777778,41.0595555555556,15.716,4.14764993701251,2.59217548352224,0.197708151403307,0.907303517979168,4.37982403594694,4.80783556585317,2.00009343216104,379.798594951683,91.3423619735613,3.36687218094603,34.1764432427845,84.649342357848,35.8276046160674,20.5333640790797,72.9426273785699,119.503002793937,1090.49849025229,353.500436471949,16.2472860608606,7.23822065025778,18.35,5.8,0.484,2.079,23.95,13.35,11.2,63,14,1.7,78,-72.6,-110,-137.2,63.1,20,4880.4,-1320,40.92,15.78,6.61155238383037e-07,0.0674088928806978,0.022665501330668,0.00208176150188662,1.15833930161513e-07,0.48931656687636,1.4139257437126e-09,2.74004752302587e-09,2.62652480056066e-09,0.0206221422758912,2.44521938028865e-08,1.96660269350733e-07,3.28922430313026e-05,2.42093170395022e-08,2.31580809619322e-09,2.44665131988044e-05,2.15172985509166e-06,0.523683313395768,0.150001553095108,-1.9168875758612,0.22412736132407,0.29777966527745,-0.523505884592006,-1.52642384335947,-1.9240410721252,0.255730539981841,2.05268022530376,2.1663932810253,2.49838886972612,0.117300146920366,2.24850559506626,1.86081874318361,1.53696771430124,2.55240824862292,1.62824926467106,NA,1.57064477827436,0.436107234777105,0.386077627530949,"Tomato",""
"pimpinellifolium",20.7799065420561,6.97009345794392,0.676158878504673,1.19216822429907,26.2126168224299,15.8995327102804,10.3130841121495,851.598130841121,178.345794392523,14.9971962616822,86.8794392523365,55.5719626168224,-52.5299065420561,-114.871962616822,170.445794392523,194.205607476636,5813.93018867925,-908.065420560748,60.5638317757009,13.2597196261682,4.4465847601186,2.28688694035706,0.150401672858816,0.764920115276337,4.57395257345795,4.8460910883086,2.72573632468849,842.995119167288,152.142997086079,30.1061250520521,24.9287881560231,155.556039646939,79.0948000759076,41.6449000125489,128.656062107666,139.532084517393,1510.61989219625,533.876041563251,21.2065267918914,8.07416126352008,22.05,6.9,0.724,1.121,27.35,16.35,10,656,154.4,4.6,87.6,16.1,-73.1,-123.8,142.4,217,6256.9,-961,62.79,11.66,1.43276407679327e-10,0.35507411539555,2.29872143170202e-07,9.94004547715913e-05,5.00103154502209e-09,0.0271638305794475,1.79240750500526e-09,7.86234884338368e-07,8.67115473408734e-18,2.51615933743765e-05,3.78354436918541e-07,2.64906613753409e-08,3.09645389331513e-09,6.52868009158181e-08,1.06210074086245e-08,5.7507186309521e-10,0.00156277336536887,0.000549635040251781,9.35149940349528e-05,-1.78515089879321,-0.164528903346299,-1.29356925030881,0.348338573494093,-1.50809323102503,-1.56139471709978,0.462803540029749,1.64304788034716,1.18710625039417,5.31397230163321,-0.866294060935332,1.25277344744256,1.48344448029771,2.24557662398117,1.40744545325296,-0.0869454235640795,NA,0.300444586833261,-0.208881942224889,0.609038495169093,"Tomato",""
"pinnatisectum",18.3954545454545,12.9818181818182,0.618727272727273,2.22340909090909,28.7863636363636,7.80909090909094,20.9772727272727,743.818181818182,181.272727272727,5.31363636363636,101.722727272727,35.0045454545455,-66.9590909090909,-149.809090909091,184.813636363636,195.636363636364,4894.06363636364,-837.045454545455,40.7977272727273,16.0222727272727,1.55279387916389,0.91788388291266,0.0199694571979116,0.254555571459434,1.91175448078596,1.81938217951905,1.37214875570844,223.444599794869,55.5882668488181,1.53321804573178,7.10237598193341,59.9713143909949,22.3728504493602,11.6846219284318,63.0572551277204,61.0101829553266,566.778889906187,191.468380399064,6.64003867732437,3.513615600595,18.55,13,0.6225,2.28,28.95,7.80000000000004,21,714,163.85,5.25,101.6,26.95,-70.3,-149.65,173.9,204,4951.55,-861.5,40.135,16.8,0.969750007730113,0.165120768337805,0.00704023527810508,0.18581742004259,0.0404566795814882,0.366290154061152,0.00109222690336597,0.00162776815257952,0.487849196350354,0.261097117607392,0.0172440057384351,0.00265430982192524,0.135865141057333,0.0363697723396086,0.487641060166234,0.95173362728733,0.406433011865851,0.460114916291028,0.463631459166548,-0.159697966145449,-0.897266518719797,-1.33908855037434,-0.937390850456342,-0.442221506614375,0.671663912265278,-0.276940417203016,2.08837663630553,1.94204380207828,-0.29997379363308,0.0744137675614994,1.50188531535372,1.81790570724058,-0.298343531242036,1.28529472934889,-0.258376241159786,-0.17422118797782,0.520559670942042,0.172679755188814,-0.0824145875306512,"Petota","1+2"
"piurae",17.05,9,0.7758,0.591,23.31,11.67,11.64,1225.4,313.78,10.94,91.94,176.28,-25.32,-120,296.26,302.2,4398.68,-598.4,82.776,11.586,5.51679254639868,0.360555127546399,0.0435453786296549,0.61010040157338,5.4527974471825,4.64187462131409,1.05023806824929,414.229767158277,102.196364905998,5.30122627323151,13.6492856955959,113.642826434404,38.8503153140357,11.0324521299664,114.363403237224,83.2267985687302,2015.71727605833,295.404468483468,12.5145247612524,6.33913085525137,16.85,8.9,0.798,0.399,22.95,11.95,11.5,1191,280.6,11.3,93.1,152.6,-31,-118.8,271.4,338,4325.2,-524,87.16,10.21,0.636596654810991,0.583770638227464,0.0681495990470075,0.0155123346496837,0.451710151888174,0.202415629922357,0.646648855481532,0.571638380649659,0.974292960594092,0.607462694635856,0.712371648211041,0.869014431736675,0.620260999224702,0.410208684693285,0.15530312166815,0.635037334417612,0.168911672033807,0.0776795170292264,0.872884404022969,0.180356486697033,-0.32001934397609,-1.7336551414945,2.05873827405189,0.164027161586893,-0.0890265546004516,1.56688559568381,-0.503480145462979,0.269955838994511,-0.0846413569841587,-0.427206603743062,0.196172421787985,-0.404295258126581,-0.758397521250691,0.187342511856934,-1.33311976243348,0.176821943303907,-1.65226542720059,-1.79141817370594,0.242288900434545,"Petota","3"
"polyadenium",15.85,11.5791666666667,0.63025,1.92229166666667,24.7458333333333,6.3916666666667,18.3541666666667,1166.25,235.958333333333,15.7583333333333,88.325,103.620833333333,-22.95,-118.9375,222.566666666667,254.916666666667,3964.25,-536.958333333333,52.1995833333333,17.43875,3.28593842065669,1.48908468140862,0.0366431083739405,0.287799217324776,3.98600586472514,3.2240828377893,2.15950460636868,672.379438037521,121.68007916938,16.751792030463,12.9517918854295,120.618208226607,56.2328930508609,28.3133984644849,111.694270868866,92.3202915500382,1185.10401304659,295.600564682444,11.388434056253,5.00322618743234,16.45,12.1,0.629,1.912,25.15,6.95000000000004,18.9,967,215.2,7.75,86.6,83.2,-42.7,-122.85,231.55,277.5,4178.25,-555,50.76,16.52,0.0299049147898108,0.00367720120092612,0.77789068661117,0.803014151777845,0.226327267809883,0.314625045944703,0.00362176984991773,0.0347177390345417,1.79406841646654e-05,0.0442841943139451,0.0489311592851642,0.00365222801256681,0.45922872023169,0.188407286825923,0.0180009807034656,0.0374143444628734,0.608346374527474,0.128967739869137,0.580071757922671,-1.22673037978512,-1.05802224825684,-0.308542890582658,0.373972375687963,-0.981248322786724,-0.518488312292996,-0.369096422382817,1.40725793409497,0.878614212206612,1.87759114796282,0.214534605867798,0.946448739953861,1.50608109855075,0.447442313609044,0.518862561883343,-0.364526454245943,-1.16660665058999,0.294683891959975,0.761255234772223,0.470727812944322,"Petota","1+2"
"raphanifolium",8.13780487804881,9.84390243902439,0.727731707317073,0.980024390243902,14.340243902439,0.854878048780526,13.4853658536585,1437.9512195122,293.268292682927,18.3951219512195,84.0780487804878,164.026829268293,14.480487804878,-66.1536585365854,230.187804878049,349.829268292683,1313.83421052632,-256,63.249512195122,19.6946341463415,3.40214602287667,1.87710532209674,0.0197560426075719,0.157295659158935,2.90050037735291,4.28316187059934,2.38668818403345,813.416589184764,132.391885021372,28.8061794691652,9.60665165901007,142.494989428383,73.8445435340764,34.1739527824992,112.457705816725,22.0713642974606,1147.4416615392,263.573708855796,13.9398556217809,5.42203425734335,7.95000000000004,9.9,0.731,0.983,14.15,0.350000000000038,13.6,1278,259.2,8.8,86.2,134.4,1.8,-73.8,188,365,1143.55,-205,61.43,21.05,0.000144433998297,0.0711394107961281,0.06202146265629,0.121676625485552,0.00166005427677355,0.0877133485396548,1.29915982351284e-07,2.95996863076989e-06,9.74408911624037e-11,0.0455414456300584,3.33765568509815e-05,1.48047187911699e-06,2.41437963184878e-07,0.000110226312997228,2.15375436989226e-07,3.28911314996526e-06,0.0943428653855054,0.00661408439813806,1.10358751434109e-05,1.88164602473221,-0.0284055909941777,-0.911910120197311,0.112356634507354,1.6792521942759,1.4600377666094,-0.0222096187571444,2.85342247720652,2.27014912570382,4.20857787504044,-0.887786729107911,1.89996788924994,2.43901212790442,3.03532273192247,1.58575502204322,-1.28433076126408,NA,-0.158520873072954,0.864797928610837,-1.80246530663371,"Petota","4 North"
"savanillense",14.55,7.55,0.7485,0.604833333333333,19.2,9.11666666666669,10.0833333333333,2021.66666666667,296.1,73.8833333333333,41.3,190.616666666667,62.8666666666667,-33.8,224.4,365,3480.18333333333,67.3333333333333,89.405,3.685,2.94346734311764,0.595818764390649,0.0267861904719578,0.14049116223687,2.59595839720131,3.01639961985586,0.881854107359413,738.125915184304,101.226913417332,30.5123854633928,12.5064783212541,97.0092658804646,59.6537229908299,34.4504281540883,84.5522087233681,0,1079.50538010084,147.114467903965,3.74492055990511,1.3469187057874,13.95,7.5,0.743,0.592,18.75,8.95000000000002,9.75,1989,265.4,64.65,43.45,173.25,60.95,-29.35,184.95,365,3253.7,94.5,90.425,3.105,0.393312659149084,0.518320736564572,0.458544456385884,0.901158534329287,0.689043053665518,0.025571599894637,0.374958602750644,0.0208176481266327,0.362244702117934,0.93722093037545,0.0308909377673464,0.78889999764462,0.243251835311518,0.0315148597027936,NA,0.37739270660337,0.252213820243405,0.695375488889105,0.155177507724049,0.927449357945134,1.1233210745425,0.447445704017008,-0.107814472109072,0.879721964296706,0.514379895879218,1.99016642223447,1.04588793841318,1.99357960846366,0.463564743646813,-0.477608902140753,1.94277783220772,0.686418735217072,-0.168907732668509,1.77948795005789,NA,0.9456383089487,-0.723309759068724,-0.481747904480939,1.32290472565783,"Pteroidea",""
"schenckii",17.9115384615385,10.9,0.644230769230769,1.50707692307692,26.25,9.40384615384618,16.8461538461538,1140.46153846154,224.530769230769,15.8692307692308,83.9076923076923,89.1538461538461,-32.1923076923077,-119.546153846154,208.676923076923,256.615384615385,4715.38461538462,-603.692307692308,55.1223076923077,20.7253846153846,2.75425079393606,1.66132477258361,0.0480540561003159,0.492314002363407,3.05177543953243,3.48965504136042,1.847347370608,575.984463821814,101.435935320571,19.8386569024293,12.4113161764081,106.26405487734,50.6744916359711,29.9488067481999,97.4401538881358,80.8337166261069,1008.17887454406,320.271859679498,11.4392461536634,4.85948833963792,17.95,11.4,0.659,1.377,26.65,9.35000000000004,17.4,856,162.4,8.3,87.8,43.5,-50.7,-122.4,158.6,268,4718.7,-660,54,21.94,0.521470272254004,0.038332209414817,0.0143883835521818,0.422377801560224,0.155118413911405,0.0511306141655966,0.0125837407656647,0.00831559695372158,0.000143536022527156,0.0348448425836794,0.0237225860208076,0.0148087153021516,0.0702702876626407,0.00763492965616214,0.414698561555513,0.520436830719068,0.152804585510886,0.0327971309149052,0.263521770784849,0.617590834442957,-1.05764880200707,-1.0515907394779,0.859734808639353,0.146322870850131,0.832572972080406,-0.85305452634484,1.07564400651079,0.904721388984155,2.05446056700862,-1.36881615682707,0.891971011764135,1.23329468918978,0.198332413782461,0.796980079547266,-0.223149930753387,0.623936671636871,0.874989674922554,0.659645925135579,-0.132831102756605,"Petota","4 South"
"skutchii",19.9,8.4,0.552,2.4355,26.85,11.65,15.2,2103.5,380.35,61,65.6,262.7,68.4,-43,305.7,365,5440.2,48,72.04,10,0.212132034355965,0.141421356237309,0.00565685424949239,0.0558614357137374,0.141421356237309,0.141421356237309,0,65.7609306503489,9.40452018978109,2.9698484809835,0.707106781186548,9.47523086789972,6.36396103067893,4.94974746830583,4.52548339959389,0,68.8722004875695,9.89949493661167,1.69705627484771,0.636396103067892,19.9,8.4,0.552,2.4355,26.85,11.65,15.2,2103.5,380.35,61,65.6,262.7,68.4,-43,305.7,365,5440.2,48,72.04,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anarrhichomenum",""
