"BRAHMS","MASTER","gbifID","SarkID","ACCESSION","DETBY","DETDATE","LATDEC","LONGDEC","ALT","SP1","Species","roots","basisOfRecord","Ploidy","Source","countryCode","COUNTRY"
NA,4056,NA,4757,"PI498156","","",4.633,-75.567,NA,"colombianum","colombianum","tuberous","germplasm",NA,"SŠrkinen","",""
NA,4060,NA,4761,"PI567822","","",3.35,-76.517,NA,"colombianum","colombianum","tuberous","germplasm",48,"SŠrkinen","",""
NA,4061,NA,4762,"PI567827","","",4.467,-75.583,NA,"colombianum","colombianum","tuberous","germplasm",48,"SŠrkinen","",""
NA,4063,NA,4764,"PI567829","","",4.45,-75.583,NA,"colombianum","colombianum","tuberous","germplasm",48,"SŠrkinen","",""
NA,4064,NA,4765,"PI567830","","",4.567,-75.517,NA,"colombianum","colombianum","tuberous","germplasm",48,"SŠrkinen","",""
NA,4065,NA,4766,"PI567831","","",5.067,-75.317,NA,"colombianum","colombianum","tuberous","germplasm",48,"SŠrkinen","",""
NA,4066,NA,4767,"PI567832","","",5,-75.367,NA,"colombianum","colombianum","tuberous","germplasm",48,"SŠrkinen","",""
NA,4067,NA,4768,"PI567833","","",1.833,-76.5,NA,"colombianum","colombianum","tuberous","germplasm",48,"SŠrkinen","",""
NA,4068,NA,4769,"PI567843","","",2.233,-76.483,NA,"colombianum","colombianum","tuberous","germplasm",72,"SŠrkinen","",""
NA,4069,NA,4770,"PI567844","","",2.517,-76.283,NA,"colombianum","colombianum","tuberous","germplasm",72,"SŠrkinen","",""
NA,4070,NA,4771,"PI567845","","",2.5,-76.217,NA,"colombianum","colombianum","tuberous","germplasm",72,"SŠrkinen","",""
NA,4071,NA,4772,"PI570613","","",2.367,-76.383,NA,"colombianum","colombianum","tuberous","germplasm",48,"SŠrkinen","",""
NA,4072,NA,4773,"PI570615","","",3.333,-76.083,NA,"colombianum","colombianum","tuberous","germplasm",48,"SŠrkinen","",""
NA,4073,NA,4774,"PI570616","","",3.35,-76.067,NA,"colombianum","colombianum","tuberous","germplasm",48,"SŠrkinen","",""
NA,4076,NA,4777,"PI570630","","",1.967,-76.7,NA,"colombianum","colombianum","tuberous","germplasm",72,"SŠrkinen","",""
NA,4080,NA,4781,"PI583322","","",1.917,-76.633,NA,"colombianum","colombianum","tuberous","germplasm",NA,"SŠrkinen","",""
NA,4082,NA,4783,"PI584492","","",2.467,-75.167,NA,"colombianum","colombianum","tuberous","germplasm",48,"SŠrkinen","",""
NA,4584,NA,5308,"88420","","",14.0548,-91.0191,3180,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4558,NA,5282,"89347","","",14.47563,-90.73304,2250,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4534,NA,5258,"90366","","",15.48678,-91.51723,3595,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4628,NA,5352,"PI 275211","","",15.5405,-91.5001,NA,"demissum","demissum","tuberous","germplasm",72,"SŠrkinen","",""
NA,4586,NA,5310,"90770","","",16.1,-96.15,3500,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4569,NA,5293,"89328","","",16.9833,-97,2700,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4564,NA,5288,"90192","","",17.2666,-96.4,2950,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4550,NA,5274,"89647","","",17.28,-96.3,2870,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4637,NA,5361,"PI 545763","","",17.466667,-96.5,NA,"demissum","demissum","tuberous","germplasm",72,"SŠrkinen","",""
NA,4547,NA,5271,"89444","","",18.4,-99.15,0,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4539,NA,5263,"89306","","",18.58,-97.15,3000,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4527,NA,5251,"CIP 760660","","",18.6333,-98.9333,1212,"demissum","demissum","tuberous","germplasm",72,"SŠrkinen","",""
NA,4587,NA,5311,"89045","","",18.7401,-97.3813,2550,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4544,NA,5268,"89422","","",19.0166,-97.2666,3600,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4588,NA,5312,"90434","","",19.04,-100.05,1900,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4613,NA,5337,"PI 161366","","",19.05,-99.25,NA,"demissum","demissum","tuberous","germplasm",72,"SŠrkinen","",""
NA,4560,NA,5284,"89654","","",19.07,-99.49,3430,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4515,NA,5239,"CIP 760664","","",19.1014,-99.7694,4466,"demissum","demissum","tuberous","germplasm",72,"SŠrkinen","",""
NA,4543,NA,5267,"84133","","",19.1333,-99.1666,0,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4635,NA,5359,"PI 498233","","",19.133333,-99.733333,NA,"demissum","demissum","tuberous","germplasm",72,"SŠrkinen","",""
NA,4540,NA,5264,"84028","","",19.143,-99.7879,3340,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4514,NA,5238,"CIP 763780","","",19.15,-99.8,2680,"demissum","demissum","tuberous","germplasm",72,"SŠrkinen","",""
NA,4612,NA,5336,"PI 161365","","",19.15,-99.183333,NA,"demissum","demissum","tuberous","germplasm",72,"SŠrkinen","",""
NA,4538,NA,5262,"88855","","",19.165,-98.91,2700,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4536,NA,5260,"8174","","",19.16667,-99.88333,2830,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4535,NA,5259,"82593","","",19.19,-99.0236,2900,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4511,NA,5235,"CIP 761047","","",19.1972,-101.887,2840,"demissum","demissum","tuberous","germplasm",72,"SŠrkinen","",""
NA,4591,NA,5315,"PI 160212","","",19.2,-99.25,NA,"demissum","demissum","tuberous","germplasm",72,"SŠrkinen","",""
NA,4567,NA,5291,"89448","","",19.21,-98.4,0,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4622,NA,5346,"PI 205515","","",19.233333,-98.033333,NA,"demissum","demissum","tuberous","germplasm",72,"SŠrkinen","",""
NA,4542,NA,5266,"84179","","",19.24,-98.033,3340,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4614,NA,5338,"PI 161693","","",19.25,-99.166667,NA,"demissum","demissum","tuberous","germplasm",72,"SŠrkinen","",""
NA,4517,NA,5241,"CIP 766050","","",19.28053333,-99.65638333,NA,"demissum","demissum","tuberous","germplasm",NA,"SŠrkinen","",""
NA,4533,NA,5257,"89662","","",19.29,-97.55,2930,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4524,NA,5248,"CIP 760755","","",19.3,-99.65,2680,"demissum","demissum","tuberous","germplasm",72,"SŠrkinen","",""
NA,4601,NA,5325,"PI 161154","","",19.3,-99.283333,NA,"demissum","demissum","tuberous","germplasm",72,"SŠrkinen","",""
NA,4575,NA,5299,"88402","","",19.3084,-99.5802,3050,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4561,NA,5285,"90470","","",19.3166,-97.9333,3340,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4556,NA,5280,"90596","","",19.32,-98.49,0,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4590,NA,5314,"186550","","",19.32,-97.74,NA,"demissum","demissum","tuberous","germplasm",NA,"SŠrkinen","",""
NA,4589,NA,5313,"161769","","",19.32076,-97.745986,NA,"demissum","demissum","tuberous","germplasm",72,"SŠrkinen","",""
NA,4572,NA,5296,"82591","","",19.3265,-98.7253,3450,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4592,NA,5316,"PI 160220","","",19.332778,-99.316944,NA,"demissum","demissum","tuberous","germplasm",72,"SŠrkinen","",""
NA,4594,NA,5318,"PI 160222","","",19.332778,-99.066944,NA,"demissum","demissum","tuberous","germplasm",72,"SŠrkinen","",""
NA,4579,NA,5303,"82726","","",19.3333,-99.3166,2469,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4593,NA,5317,"PI 160221","","",19.333333,-99.316667,NA,"demissum","demissum","tuberous","germplasm",72,"SŠrkinen","",""
NA,4607,NA,5331,"PI 161167","","",19.333333,-98.666667,NA,"demissum","demissum","tuberous","germplasm",72,"SŠrkinen","",""
NA,4624,NA,5348,"PI 230587","","",19.333333,-99.333333,NA,"demissum","demissum","tuberous","germplasm",72,"SŠrkinen","",""
NA,4603,NA,5327,"PI 161163","","",19.35,-98.666667,NA,"demissum","demissum","tuberous","germplasm",72,"SŠrkinen","",""
NA,4541,NA,5265,"88664","","",19.3684,-98.593,2743,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4551,NA,5275,"89451","","",19.41,-100.51,0,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4568,NA,5292,"90691","","",19.41,-102.3,3100,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4582,NA,5306,"89307","","",19.41,-98.13,2750,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4513,NA,5237,"CIP 761046","","",19.4333,-100.3667,2237,"demissum","demissum","tuberous","germplasm",72,"SŠrkinen","",""
NA,4548,NA,5272,"88400","","",19.4349,-100.176,2800,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4630,NA,5354,"PI 338619","","",19.45,-100.2,NA,"demissum","demissum","tuberous","germplasm",72,"SŠrkinen","",""
NA,4583,NA,5307,"89992","","",19.49,-100.4,2280,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4562,NA,5286,"18554","","",19.49193,-97.14809,3506,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4599,NA,5323,"PI 161151","","",19.533333,-98.816667,NA,"demissum","demissum","tuberous","germplasm",72,"SŠrkinen","",""
NA,4573,NA,5297,"89193","","",19.57,-99.435,3350,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4531,NA,5255,"CIP 763341","","",19.6167,-97.0333,2181,"demissum","demissum","tuberous","germplasm",72,"SŠrkinen","",""
NA,4577,NA,5301,"161655","","",19.63389,-101.3267,2100,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4615,NA,5339,"PI 161715","","",19.65,-100.8,NA,"demissum","demissum","tuberous","germplasm",72,"SŠrkinen","",""
NA,4559,NA,5283,"89761","","",19.6547,-100.268,2975,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4610,NA,5334,"PI 161175","","",19.683333,-100.85,NA,"demissum","demissum","tuberous","germplasm",72,"SŠrkinen","",""
NA,4631,NA,5355,"PI 365380","","",19.683333,-99.716667,NA,"demissum","demissum","tuberous","germplasm",72,"SŠrkinen","",""
NA,4545,NA,5269,"90393","","",19.70594,-101.195,0,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4557,NA,5281,"89766","","",19.7207,-100.847,2800,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4578,NA,5302,"89206","","",19.75,-100.66,0,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4555,NA,5279,"89090","","",19.96,-99.06,3000,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4554,NA,5278,"89022","","",20.08,-98.4,2800,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4566,NA,5290,"88675","","",20.09961,-98.63349,2900,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4528,NA,5252,"CIP 761045","","",20.1333,-98.6667,2793,"demissum","demissum","tuberous","germplasm",72,"SŠrkinen","",""
NA,4608,NA,5332,"PI 161168","","",20.133333,-98.666667,NA,"demissum","demissum","tuberous","germplasm",72,"SŠrkinen","",""
NA,4537,NA,5261,"82595","","",20.2171,-98.7509,2750,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4574,NA,5298,"90516","","",20.3,-97.9666,950,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4553,NA,5277,"89690","","",20.36,-99.29,0,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4549,NA,5273,"89878","","",21.463,-102.3855,2400,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4565,NA,5289,"89805","","",21.9875,-102.496,2850,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4510,NA,5234,"CIP 766054","","",23.17901667,-102.8979167,NA,"demissum","demissum","tuberous","germplasm",NA,"SŠrkinen","",""
NA,4563,NA,5287,"88908","","",23.58647,-105.8348,1950,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4580,NA,5304,"89723","","",24.02,-104.41,0,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4636,NA,5360,"PI 498299","","",24.033333,-104.683333,NA,"demissum","demissum","tuberous","germplasm",72,"SŠrkinen","",""
NA,4546,NA,5270,"90538","","",24.145,-105.92,2100,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4552,NA,5276,"89724","","",24.15,-104.23,2800,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4585,NA,5309,"89898","","",24.2456,-105.3516,2580,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4570,NA,5294,"90751","","",24.83,-105.33,0,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4571,NA,5295,"88763","","",25.28,-105.15,2850,"demissum","demissum","tuberous","wild",NA,"SŠrkinen","",""
NA,4639,NA,5363,"CIP 761075","","",-19.0431,-65.2592,2796,"doddsii","doddsii","tuberous","germplasm",24,"SŠrkinen","",""
NA,4640,NA,5364,"CIP 760253","","",-17.5667,-65.2333,2600,"doddsii","doddsii","tuberous","germplasm",24,"SŠrkinen","",""
NA,4641,NA,5365,"CIP 760307","","",-17.5669,-65.2331,4029,"doddsii","doddsii","tuberous","germplasm",24,"SŠrkinen","",""
NA,4642,NA,5366,"CIP 762325","","",-17.845,-64.4289,1600,"doddsii","doddsii","tuberous","germplasm",24,"SŠrkinen","",""
NA,4643,NA,5367,"77404","","",-18.00697,-65.14799,2530,"doddsii","doddsii","tuberous","wild",NA,"SŠrkinen","",""
NA,4644,NA,5368,"77405","","",-17.8167,-65.2,2600,"doddsii","doddsii","tuberous","wild",NA,"SŠrkinen","",""
NA,4645,NA,5369,"80135","","",-19.33898,-64.32983,2124,"doddsii","doddsii","tuberous","wild",NA,"SŠrkinen","",""
NA,4646,NA,5370,"84336","","",-18.10024,-65.66976,2050,"doddsii","doddsii","tuberous","wild",NA,"SŠrkinen","",""
NA,4647,NA,5371,"85539","","",-18.14277,-65.22737,2400,"doddsii","doddsii","tuberous","wild",NA,"SŠrkinen","",""
NA,4648,NA,5372,"85608","","",-18.48005,-64.0777,2100,"doddsii","doddsii","tuberous","wild",NA,"SŠrkinen","",""
NA,4649,NA,5373,"PI 545854","","",-17.733333,-65.1,NA,"doddsii","doddsii","tuberous","germplasm",24,"SŠrkinen","",""
NA,4650,NA,5374,"PI 545856","","",-18.166667,-65.166667,NA,"doddsii","doddsii","tuberous","germplasm",24,"SŠrkinen","",""
NA,4652,NA,5376,"PI 545861","","",-17.983333,-65.116667,NA,"doddsii","doddsii","tuberous","germplasm",24,"SŠrkinen","",""
NA,4653,NA,5377,"PI 631220","","",-18.142778,-65.2275,NA,"doddsii","doddsii","tuberous","germplasm",24,"SŠrkinen","",""
NA,4654,NA,5378,"CIP 762998","","",-9.6472,-77.8061,3933,"dolichocremastrum","dolichocremastrum","tuberous","germplasm",24,"SŠrkinen","",""
NA,4656,NA,5380,"CIP 763457","","",-9.155,-77.5644,4000,"dolichocremastrum","dolichocremastrum","tuberous","germplasm",24,"SŠrkinen","",""
NA,4662,NA,5386,"CIP 762970","","",-9.1261,-77.5311,4295,"dolichocremastrum","dolichocremastrum","tuberous","germplasm",24,"SŠrkinen","",""
NA,4663,NA,5387,"CIP 763632","","",-9.0489,-77.4886,3676,"dolichocremastrum","dolichocremastrum","tuberous","germplasm",24,"SŠrkinen","",""
NA,4664,NA,5388,"CIP 763618","","",-9.9111,-77.3172,4100,"dolichocremastrum","dolichocremastrum","tuberous","germplasm",NA,"SŠrkinen","",""
NA,4665,NA,5389,"CIP 762972","","",-9.6989,-77.2761,4491,"dolichocremastrum","dolichocremastrum","tuberous","germplasm",24,"SŠrkinen","",""
NA,4666,NA,5390,"CIP 763633","","",-9.6981,-77.2611,4410,"dolichocremastrum","dolichocremastrum","tuberous","germplasm",24,"SŠrkinen","",""
NA,4667,NA,5391,"CIP 762973","","",-9.6911,-77.245,4414,"dolichocremastrum","dolichocremastrum","tuberous","germplasm",24,"SŠrkinen","",""
NA,4668,NA,5392,"CIP 765954","","",-9.6833,-77.2333,4182,"dolichocremastrum","dolichocremastrum","tuberous","germplasm",NA,"SŠrkinen","",""
NA,4670,NA,5394,"CIP 761436","","",-9.6556,-77.2119,4400,"dolichocremastrum","dolichocremastrum","tuberous","germplasm",24,"SŠrkinen","",""
NA,4671,NA,5395,"CIP 762533","","",-9.5883,-77.1772,3138,"dolichocremastrum","dolichocremastrum","tuberous","germplasm",NA,"SŠrkinen","",""
NA,4672,NA,5396,"CIP 761470","","",-9.5244,-77.1569,3049,"dolichocremastrum","dolichocremastrum","tuberous","germplasm",24,"SŠrkinen","",""
NA,4674,NA,5398,"CIP 761043","","",-9.4564,-77.0772,4140,"dolichocremastrum","dolichocremastrum","tuberous","germplasm",24,"SŠrkinen","",""
NA,4676,NA,5400,"CIP 761439","","",-9.1,-77.0158,3257,"dolichocremastrum","dolichocremastrum","tuberous","germplasm",24,"SŠrkinen","",""
NA,4677,NA,5401,"CIP 763020","","",-9.5367,-76.8231,2850,"dolichocremastrum","dolichocremastrum","tuberous","germplasm",24,"SŠrkinen","",""
NA,4678,NA,5402,"82005","","",-9.25,-76.5,3650,"dolichocremastrum","dolichocremastrum","tuberous","wild",NA,"SŠrkinen","",""
NA,4679,NA,5403,"71007","","",-9.214887,-77.20032,3900,"dolichocremastrum","dolichocremastrum","tuberous","wild",NA,"SŠrkinen","",""
NA,4680,NA,5404,"70994","","",-9.726817,-77.32696,4100,"dolichocremastrum","dolichocremastrum","tuberous","wild",NA,"SŠrkinen","",""
NA,4681,NA,5405,"74814","","",-9.508615,-77.12319,3900,"dolichocremastrum","dolichocremastrum","tuberous","wild",NA,"SŠrkinen","",""
NA,4682,NA,5406,"70998","","",-9,-77.11,4100,"dolichocremastrum","dolichocremastrum","tuberous","wild",NA,"SŠrkinen","",""
NA,4683,NA,5407,"92938","","",-9.233333,-77.66667,4000,"dolichocremastrum","dolichocremastrum","tuberous","wild",NA,"SŠrkinen","",""
NA,4684,NA,5408,"91885","","",-9.5,-75.83333,3650,"dolichocremastrum","dolichocremastrum","tuberous","wild",NA,"SŠrkinen","",""
NA,4685,NA,5409,"70999","","",-9.129625,-77.53245,4100,"dolichocremastrum","dolichocremastrum","tuberous","wild",NA,"SŠrkinen","",""
NA,4686,NA,5410,"71261","","",-8.3417,-77.43049,3955,"dolichocremastrum","dolichocremastrum","tuberous","wild",NA,"SŠrkinen","",""
NA,4687,NA,5411,"70995","","",-9.524874,-76.76041,3700,"dolichocremastrum","dolichocremastrum","tuberous","wild",NA,"SŠrkinen","",""
NA,4688,NA,5412,"92965","","",-9.133333,-77.01667,3400,"dolichocremastrum","dolichocremastrum","tuberous","wild",NA,"SŠrkinen","",""
NA,4689,NA,5413,"95130","","",-7.966667,-78.2,3500,"dolichocremastrum","dolichocremastrum","tuberous","wild",NA,"SŠrkinen","",""
NA,4690,NA,5414,"75419","","",-10.17711,-77.46227,4250,"dolichocremastrum","dolichocremastrum","tuberous","wild",NA,"SŠrkinen","",""
NA,4691,NA,5415,"75456","","",-9.735001,-77.48743,4100,"dolichocremastrum","dolichocremastrum","tuberous","wild",NA,"SŠrkinen","",""
NA,4692,NA,5416,"70996","","",-9.689813,-77.23598,4250,"dolichocremastrum","dolichocremastrum","tuberous","wild",NA,"SŠrkinen","",""
NA,4693,NA,5417,"81737","","",-8.95,-77.8333,4100,"dolichocremastrum","dolichocremastrum","tuberous","wild",NA,"SŠrkinen","",""
NA,4694,NA,5418,"PI 498235","","",-7.466667,-76.616667,NA,"dolichocremastrum","dolichocremastrum","tuberous","germplasm",24,"SŠrkinen","",""
NA,4695,NA,5419,"PI 498236","","",-9.083333,-77.016667,NA,"dolichocremastrum","dolichocremastrum","tuberous","germplasm",24,"SŠrkinen","",""
NA,4696,NA,5437,"88837","","",21.31,-102.14,2000,"ehrenbergii","ehrenbergii","tuberous","wild",NA,"SŠrkinen","",""
NA,4697,NA,5438,"90360","","",21.01,-104.466,1500,"ehrenbergii","ehrenbergii","tuberous","wild",NA,"SŠrkinen","",""
NA,4698,NA,5439,"90491","","",19.6862,-101.104,2000,"ehrenbergii","ehrenbergii","tuberous","wild",NA,"SŠrkinen","",""
NA,4699,NA,5440,"89210","","",19.9,-99.2041,2350,"ehrenbergii","ehrenbergii","tuberous","wild",NA,"SŠrkinen","",""
NA,4700,NA,5441,"88839","","",22.47,-102.35,2200,"ehrenbergii","ehrenbergii","tuberous","wild",NA,"SŠrkinen","",""
NA,4701,NA,5442,"89577","","",21.3833,-100.2,2020,"ehrenbergii","ehrenbergii","tuberous","wild",NA,"SŠrkinen","",""
NA,4702,NA,5443,"88563","","",21.58,-100.48,1829,"ehrenbergii","ehrenbergii","tuberous","wild",NA,"SŠrkinen","",""
NA,4703,NA,5444,"90123","","",20.65,-100.7,1790,"ehrenbergii","ehrenbergii","tuberous","wild",NA,"SŠrkinen","",""
NA,4704,NA,5445,"89374","","",20.75,-103.517,1450,"ehrenbergii","ehrenbergii","tuberous","wild",NA,"SŠrkinen","",""
NA,4705,NA,5446,"89254","","",21.15,-101.06,2000,"ehrenbergii","ehrenbergii","tuberous","wild",NA,"SŠrkinen","",""
NA,4706,NA,5447,"88835","","",20.51,-101.24,2000,"ehrenbergii","ehrenbergii","tuberous","wild",NA,"SŠrkinen","",""
NA,4707,NA,5448,"88833","","",20.36,-100.23,1900,"ehrenbergii","ehrenbergii","tuberous","wild",NA,"SŠrkinen","",""
NA,4708,NA,5449,"89230","","",22.2166,-100.767,2100,"ehrenbergii","ehrenbergii","tuberous","wild",NA,"SŠrkinen","",""
NA,4709,NA,5450,"88834","","",20.47,-103.2,1600,"ehrenbergii","ehrenbergii","tuberous","wild",NA,"SŠrkinen","",""
NA,4710,NA,5451,"89795","","",20.8,-100.05,2500,"ehrenbergii","ehrenbergii","tuberous","wild",NA,"SŠrkinen","",""
NA,4711,NA,5452,"89151","","",19.0333,-98.2833,2200,"ehrenbergii","ehrenbergii","tuberous","wild",NA,"SŠrkinen","",""
NA,4712,NA,5453,"90517","","",20.3166,-99.9166,2180,"ehrenbergii","ehrenbergii","tuberous","wild",NA,"SŠrkinen","",""
NA,4713,NA,5454,"90215","","",20.38,-99.56,2050,"ehrenbergii","ehrenbergii","tuberous","wild",NA,"SŠrkinen","",""
NA,4714,NA,5455,"89138","","",21.25,-102.39,1850,"ehrenbergii","ehrenbergii","tuberous","wild",NA,"SŠrkinen","",""
NA,4715,NA,5456,"89803","","",21.4545,-99.7038,1150,"ehrenbergii","ehrenbergii","tuberous","wild",NA,"SŠrkinen","",""
NA,4716,NA,5457,"89140","","",20.4,-99.3,2050,"ehrenbergii","ehrenbergii","tuberous","wild",NA,"SŠrkinen","",""
NA,4717,NA,5458,"90361","","",22.7833,-102.583,2240,"ehrenbergii","ehrenbergii","tuberous","wild",NA,"SŠrkinen","",""
NA,4718,NA,5459,"89141","","",22.09,-100.59,2200,"ehrenbergii","ehrenbergii","tuberous","wild",NA,"SŠrkinen","",""
NA,4720,NA,5461,"89793","","",20.52,-101.82,2200,"ehrenbergii","ehrenbergii","tuberous","wild",NA,"SŠrkinen","",""
NA,4721,NA,5462,"89738","","",21.52,-101.34,2212,"ehrenbergii","ehrenbergii","tuberous","wild",NA,"SŠrkinen","",""
NA,4722,NA,5463,"90531","","",21.2166,-99.3333,800,"ehrenbergii","ehrenbergii","tuberous","wild",NA,"SŠrkinen","",""
NA,4723,NA,5464,"89739","","",21.53,-101.24,2240,"ehrenbergii","ehrenbergii","tuberous","wild",NA,"SŠrkinen","",""
NA,4724,NA,5465,"89929","","",19.3434,-101.2001,1990,"ehrenbergii","ehrenbergii","tuberous","wild",NA,"SŠrkinen","",""
NA,4725,NA,5466,"88464","","",21.0182,-102.665,1800,"ehrenbergii","ehrenbergii","tuberous","wild",NA,"SŠrkinen","",""
NA,4726,NA,5467,"90776","","",24.6333,-101.417,0,"ehrenbergii","ehrenbergii","tuberous","wild",NA,"SŠrkinen","",""
NA,4727,NA,5468,"89404","","",21.4666,-100.8666,2060,"ehrenbergii","ehrenbergii","tuberous","wild",NA,"SŠrkinen","",""
NA,4728,NA,5469,"88957","","",22.7,-102.05,2060,"ehrenbergii","ehrenbergii","tuberous","wild",NA,"SŠrkinen","",""
NA,4729,NA,5470,"88462","","",20.78,-103.41,1500,"ehrenbergii","ehrenbergii","tuberous","wild",NA,"SŠrkinen","",""
NA,4730,NA,5471,"89838","","",20.7,-99.8166,2200,"ehrenbergii","ehrenbergii","tuberous","wild",NA,"SŠrkinen","",""
NA,4731,NA,5472,"90374","","",21.1166,-101.667,1850,"ehrenbergii","ehrenbergii","tuberous","wild",NA,"SŠrkinen","",""
NA,4732,NA,5473,"88870","","",22.03,-102.44,2300,"ehrenbergii","ehrenbergii","tuberous","wild",NA,"SŠrkinen","",""
NA,4733,NA,5474,"88922","","",20.22,-100.96,1880,"ehrenbergii","ehrenbergii","tuberous","wild",NA,"SŠrkinen","",""
NA,4734,NA,5475,"90535","","",22.15,-100.983,1920,"ehrenbergii","ehrenbergii","tuberous","wild",NA,"SŠrkinen","",""
NA,4736,NA,5477,"88859","","",21.92,-102.28,1950,"ehrenbergii","ehrenbergii","tuberous","wild",NA,"SŠrkinen","",""
NA,4737,NA,5478,"88955","","",22.3239,-101.171,2075,"ehrenbergii","ehrenbergii","tuberous","wild",NA,"SŠrkinen","",""
NA,4738,NA,5479,"88953","","",22.1,-101.467,2160,"ehrenbergii","ehrenbergii","tuberous","wild",NA,"SŠrkinen","",""
NA,4739,NA,5480,"89840","","",20.85,-99.7166,2150,"ehrenbergii","ehrenbergii","tuberous","wild",NA,"SŠrkinen","",""
NA,4740,NA,5481,"88954","","",22.3,-101.567,2170,"ehrenbergii","ehrenbergii","tuberous","wild",NA,"SŠrkinen","",""
NA,4741,NA,5482,"PI 184765","","",21.416667,-102.65,NA,"ehrenbergii","ehrenbergii","tuberous","germplasm",24,"SŠrkinen","",""
NA,4742,NA,5483,"PI 184766","","",21.616667,-101.633333,NA,"ehrenbergii","ehrenbergii","tuberous","germplasm",24,"SŠrkinen","",""
NA,4743,NA,5484,"PI 184771","","",22.783333,-102.583333,NA,"ehrenbergii","ehrenbergii","tuberous","germplasm",24,"SŠrkinen","",""
NA,4745,NA,5486,"PI 251759","","",20.85,-101.4,NA,"ehrenbergii","ehrenbergii","tuberous","germplasm",24,"SŠrkinen","",""
NA,4746,NA,5487,"PI 255519","","",20.6,-100.383333,NA,"ehrenbergii","ehrenbergii","tuberous","germplasm",24,"SŠrkinen","",""
NA,4747,NA,5488,"PI 255520","","",22.15,-100.983333,NA,"ehrenbergii","ehrenbergii","tuberous","germplasm",24,"SŠrkinen","",""
NA,4752,NA,5493,"PI 595480","","",21.866667,-101.566667,NA,"ehrenbergii","ehrenbergii","tuberous","germplasm",NA,"SŠrkinen","",""
