"BRAHMS","MASTER","gbifID","SarkID","ACCESSION","DETBY","DETDATE","LATDEC","LONGDEC","ALT","SP1","Species","roots","basisOfRecord","Ploidy","Source","countryCode","COUNTRY"
NA,6522,NA,7439,"CIP 761640","","",-13.4917,-71.9881,2966,"raphanifolium","raphanifolium","tuberous","germplasm",24,"SŠrkinen","",""
NA,6526,NA,7443,"CIP 760355","","",-13.5039,-71.9861,3583,"raphanifolium","raphanifolium","tuberous","germplasm",24,"SŠrkinen","",""
NA,6532,NA,7449,"CIP 761638","","",-13.5514,-71.9814,3230,"raphanifolium","raphanifolium","tuberous","germplasm",24,"SŠrkinen","",""
NA,6533,NA,7450,"CIP 761059","","",-13.4878,-71.9786,3839,"raphanifolium","raphanifolium","tuberous","germplasm",24,"SŠrkinen","",""
NA,6534,NA,7451,"CIP 761977","","",-13.2639,-71.9553,3100,"raphanifolium","raphanifolium","tuberous","germplasm",24,"SŠrkinen","",""
NA,6535,NA,7452,"CIP 761990","","",-13.2658,-71.9236,3418,"raphanifolium","raphanifolium","tuberous","germplasm",24,"SŠrkinen","",""
NA,6536,NA,7453,"CIP 761106","","",-13.4797,-71.9222,3609,"raphanifolium","raphanifolium","tuberous","germplasm",24,"SŠrkinen","",""
NA,6537,NA,7454,"CIP 765909","","",-13.5523,-71.8738,3204,"raphanifolium","raphanifolium","tuberous","germplasm",NA,"SŠrkinen","",""
NA,6538,NA,7455,"CIP 763354","","",-13.5578,-71.8733,3672,"raphanifolium","raphanifolium","tuberous","germplasm",24,"SŠrkinen","",""
NA,6539,NA,7456,"CIP 762021","","",-13.5578,-71.8647,3672,"raphanifolium","raphanifolium","tuberous","germplasm",24,"SŠrkinen","",""
NA,6540,NA,7457,"CIP 760351","","",-13.4208,-71.8511,2966,"raphanifolium","raphanifolium","tuberous","germplasm",24,"SŠrkinen","",""
NA,6547,NA,7464,"CIP 761683","","",-13.5825,-71.8136,3119,"raphanifolium","raphanifolium","tuberous","germplasm",24,"SŠrkinen","",""
NA,6548,NA,7465,"CIP 761742","","",-13.3892,-71.8089,3050,"raphanifolium","raphanifolium","tuberous","germplasm",24,"SŠrkinen","",""
NA,6549,NA,7466,"CIP 761655","","",-13.5736,-71.7886,3120,"raphanifolium","raphanifolium","tuberous","germplasm",24,"SŠrkinen","",""
NA,6550,NA,7467,"CIP 765752","","",-13.4178,-71.7702,4339,"raphanifolium","raphanifolium","tuberous","germplasm",NA,"SŠrkinen","",""
NA,6551,NA,7468,"CIP 765906","","",-13.3955,-71.7526,3962,"raphanifolium","raphanifolium","tuberous","germplasm",NA,"SŠrkinen","",""
NA,6552,NA,7469,"CIP 763391","","",-14.7822,-71.6892,4041,"raphanifolium","raphanifolium","tuberous","germplasm",NA,"SŠrkinen","",""
NA,6553,NA,7470,"CIP 762393","","",-13.8928,-71.6725,3650,"raphanifolium","raphanifolium","tuberous","germplasm",24,"SŠrkinen","",""
NA,6554,NA,7471,"CIP 761116","","",-14.0536,-71.6244,3735,"raphanifolium","raphanifolium","tuberous","germplasm",24,"SŠrkinen","",""
NA,6555,NA,7472,"CIP 761700","","",-13.3186,-71.5956,2923,"raphanifolium","raphanifolium","tuberous","germplasm",24,"SŠrkinen","",""
NA,6556,NA,7473,"CIP 761110","","",-14.0361,-71.5708,3699,"raphanifolium","raphanifolium","tuberous","germplasm",24,"SŠrkinen","",""
NA,6561,NA,7478,"CIP 761759","","",-13.805,-71.5331,3350,"raphanifolium","raphanifolium","tuberous","germplasm",24,"SŠrkinen","",""
NA,6562,NA,7479,"CIP 761692","","",-13.3219,-71.4961,3500,"raphanifolium","raphanifolium","tuberous","germplasm",24,"SŠrkinen","",""
NA,6565,NA,7482,"CIP 761633","","",-13.9836,-71.4889,3426,"raphanifolium","raphanifolium","tuberous","germplasm",24,"SŠrkinen","",""
NA,6568,NA,7485,"CIP 765915","","",-14.3805,-71.4848,3619,"raphanifolium","raphanifolium","tuberous","germplasm",NA,"SŠrkinen","",""
NA,6569,NA,7486,"CIP 762388","","",-14.4914,-71.4783,3800,"raphanifolium","raphanifolium","tuberous","germplasm",24,"SŠrkinen","",""
NA,6570,NA,7487,"CIP 761695","","",-12.9881,-71.4289,686,"raphanifolium","raphanifolium","tuberous","germplasm",24,"SŠrkinen","",""
NA,6571,NA,7488,"CIP 762705","","",-13.6222,-71.3717,3717,"raphanifolium","raphanifolium","tuberous","germplasm",NA,"SŠrkinen","",""
NA,6572,NA,7489,"CIP 762827","","",-14.2725,-71.2253,3550,"raphanifolium","raphanifolium","tuberous","germplasm",24,"SŠrkinen","",""
NA,6573,NA,7490,"CIP 765920","","",-14.2677,-71.2233,3627,"raphanifolium","raphanifolium","tuberous","germplasm",NA,"SŠrkinen","",""
NA,6574,NA,7491,"CIP 765759","","",-14.2677,-71.2232,3632,"raphanifolium","raphanifolium","tuberous","germplasm",NA,"SŠrkinen","",""
NA,6575,NA,7492,"CIP 761632","","",-14.3578,-71.1683,3693,"raphanifolium","raphanifolium","tuberous","germplasm",24,"SŠrkinen","",""
NA,6579,NA,7496,"CIP 762826","","",-14.3597,-71.1642,3693,"raphanifolium","raphanifolium","tuberous","germplasm",24,"SŠrkinen","",""
NA,6580,NA,7497,"CIP 761410","","",-14.4867,-71.1619,3550,"raphanifolium","raphanifolium","tuberous","germplasm",24,"SŠrkinen","",""
NA,6582,NA,7499,"CIP 761976","","",-14.2508,-71.1039,3700,"raphanifolium","raphanifolium","tuberous","germplasm",24,"SŠrkinen","",""
NA,6583,NA,7500,"CIP 761618","","",-14.4783,-70.9622,4640,"raphanifolium","raphanifolium","tuberous","germplasm",24,"SŠrkinen","",""
NA,6584,NA,7501,"CIP 761973","","",-14.4511,-70.66,4055,"raphanifolium","raphanifolium","tuberous","germplasm",24,"SŠrkinen","",""
NA,6585,NA,7502,"92103","","",-14.36667,-71.13333,0,"raphanifolium","raphanifolium","tuberous","wild",NA,"SŠrkinen","",""
NA,6586,NA,7503,"94978","","",-13.56667,-71.7,3000,"raphanifolium","raphanifolium","tuberous","wild",NA,"SŠrkinen","",""
NA,6587,NA,7504,"95263","","",-14.4167,-72.75,3350,"raphanifolium","raphanifolium","tuberous","wild",NA,"SŠrkinen","",""
NA,6588,NA,7505,"94669","","",-14.58333,-70.31667,4000,"raphanifolium","raphanifolium","tuberous","wild",NA,"SŠrkinen","",""
NA,6589,NA,7506,"83654","","",-13.9425,-71.70764,3050,"raphanifolium","raphanifolium","tuberous","wild",NA,"SŠrkinen","",""
NA,6590,NA,7507,"91949","","",-13.2,-72.05,3200,"raphanifolium","raphanifolium","tuberous","wild",NA,"SŠrkinen","",""
NA,6591,NA,7508,"75145","","",-13.38452,-71.9028,2949,"raphanifolium","raphanifolium","tuberous","wild",NA,"SŠrkinen","",""
NA,6592,NA,7509,"82298","","",-14.2667,-71.2333,3700,"raphanifolium","raphanifolium","tuberous","wild",NA,"SŠrkinen","",""
NA,6593,NA,7510,"81611","","",-13.1994,-72.4447,3100,"raphanifolium","raphanifolium","tuberous","wild",NA,"SŠrkinen","",""
NA,6594,NA,7511,"82189","","",-13.9833,-71.6,3800,"raphanifolium","raphanifolium","tuberous","wild",NA,"SŠrkinen","",""
NA,6595,NA,7512,"94314","","",-13.6,-71.45,3200,"raphanifolium","raphanifolium","tuberous","wild",NA,"SŠrkinen","",""
NA,6596,NA,7513,"82094","","",-14.1019,-72.7067,3000,"raphanifolium","raphanifolium","tuberous","wild",NA,"SŠrkinen","",""
NA,6597,NA,7514,"81909","","",-13.3156,-71.5917,3160,"raphanifolium","raphanifolium","tuberous","wild",NA,"SŠrkinen","",""
NA,6598,NA,7515,"82089","","",-14.0833,-72.5833,3000,"raphanifolium","raphanifolium","tuberous","wild",NA,"SŠrkinen","",""
NA,6600,NA,7517,"83003","","",-13.4833,-72.3833,3100,"raphanifolium","raphanifolium","tuberous","wild",NA,"SŠrkinen","",""
NA,6601,NA,7518,"82634","","",-13.5667,-72.0167,3500,"raphanifolium","raphanifolium","tuberous","wild",NA,"SŠrkinen","",""
NA,6602,NA,7519,"94568","","",-14.45,-72.91667,3300,"raphanifolium","raphanifolium","tuberous","wild",NA,"SŠrkinen","",""
NA,6603,NA,7520,"91665","","",-13.46667,-72.15,3200,"raphanifolium","raphanifolium","tuberous","wild",NA,"SŠrkinen","",""
NA,6604,NA,7521,"92354","","",-13.28333,-72.23333,2800,"raphanifolium","raphanifolium","tuberous","wild",NA,"SŠrkinen","",""
NA,6605,NA,7522,"94633","","",-13.0833,-71.8,2800,"raphanifolium","raphanifolium","tuberous","wild",NA,"SŠrkinen","",""
NA,6606,NA,7523,"80445","","",-15.85,-70.5833,4500,"raphanifolium","raphanifolium","tuberous","wild",NA,"SŠrkinen","",""
NA,6608,NA,7525,"82146","","",-14.3956,-71.4919,3800,"raphanifolium","raphanifolium","tuberous","wild",NA,"SŠrkinen","",""
NA,6609,NA,7526,"82995","","",-14.1833,-71.35,3550,"raphanifolium","raphanifolium","tuberous","wild",NA,"SŠrkinen","",""
NA,6610,NA,7527,"94274","","",-13.90933,-71.87517,3600,"raphanifolium","raphanifolium","tuberous","wild",NA,"SŠrkinen","",""
NA,6612,NA,7529,"94704","","",-13.6,-72.55,3800,"raphanifolium","raphanifolium","tuberous","wild",NA,"SŠrkinen","",""
NA,6613,NA,7530,"83005","","",-13,-72.1667,3300,"raphanifolium","raphanifolium","tuberous","wild",NA,"SŠrkinen","",""
NA,6614,NA,7531,"81703","","",-14.6167,-71.0667,4000,"raphanifolium","raphanifolium","tuberous","wild",NA,"SŠrkinen","",""
NA,6615,NA,7532,"91770","","",-13.41667,-71,3200,"raphanifolium","raphanifolium","tuberous","wild",NA,"SŠrkinen","",""
NA,6616,NA,7533,"94641","","",-14.4728,-71.3939,3800,"raphanifolium","raphanifolium","tuberous","wild",NA,"SŠrkinen","",""
NA,6617,NA,7534,"82307","","",-13.1667,-71.4167,2900,"raphanifolium","raphanifolium","tuberous","wild",NA,"SŠrkinen","",""
NA,6618,NA,7535,"83004","","",-13.6833,-71.6167,2850,"raphanifolium","raphanifolium","tuberous","wild",NA,"SŠrkinen","",""
NA,6619,NA,7536,"94645","","",-13.5,-72.93333,3750,"raphanifolium","raphanifolium","tuberous","wild",NA,"SŠrkinen","",""
NA,6620,NA,7537,"290940","","",-14.357778,-71.168613,NA,"raphanifolium","raphanifolium","tuberous","germplasm",NA,"SŠrkinen","",""
NA,6621,NA,7538,"290942","","",-13.251715,-72.285889,NA,"raphanifolium","raphanifolium","tuberous","germplasm",NA,"SŠrkinen","",""
NA,6622,NA,7539,"290943","","",-13.388367,-71.81015,NA,"raphanifolium","raphanifolium","tuberous","germplasm",NA,"SŠrkinen","",""
NA,6623,NA,7540,"473527","","",-13.737543,-71.783144,NA,"raphanifolium","raphanifolium","tuberous","germplasm",24,"SŠrkinen","",""
NA,6624,NA,7541,"498278","","",-13.334915,-72.170868,NA,"raphanifolium","raphanifolium","tuberous","germplasm",24,"SŠrkinen","",""
NA,6626,NA,7543,"PI 210048","","",-13.516667,-71.983333,NA,"raphanifolium","raphanifolium","tuberous","germplasm",24,"SŠrkinen","",""
NA,6632,NA,7549,"PI 283086","","",-14.266667,-71.216667,NA,"raphanifolium","raphanifolium","tuberous","germplasm",24,"SŠrkinen","",""
NA,6638,NA,7555,"PI 310951","","",-13.4,-72.05,NA,"raphanifolium","raphanifolium","tuberous","germplasm",24,"SŠrkinen","",""
NA,6640,NA,7557,"PI 310953","","",-13.5,-72.05,NA,"raphanifolium","raphanifolium","tuberous","germplasm",24,"SŠrkinen","",""
NA,6642,NA,7559,"PI 310999","","",-13.5,-71.983333,NA,"raphanifolium","raphanifolium","tuberous","germplasm",24,"SŠrkinen","",""
NA,6644,NA,7561,"PI 458384","","",-13.433333,-71.85,NA,"raphanifolium","raphanifolium","tuberous","germplasm",24,"SŠrkinen","",""
NA,6646,NA,7563,"PI 458406","","",-14.033333,-71.566667,NA,"raphanifolium","raphanifolium","tuberous","germplasm",24,"SŠrkinen","",""
NA,6678,NA,7642,"CIP 761928","","",19.0375,-97.8161,2520,"schenckii","schenckii","tuberous","germplasm",72,"SŠrkinen","",""
NA,6679,NA,7643,"CIP 761885","","",17.2667,-97.6833,2055,"schenckii","schenckii","tuberous","germplasm",72,"SŠrkinen","",""
NA,6681,NA,7645,"CIP 761887","","",16.9497,-96.4361,2770,"schenckii","schenckii","tuberous","germplasm",72,"SŠrkinen","",""
NA,6682,NA,7646,"88749","","",21.06,-99.42,2900,"schenckii","schenckii","tuberous","wild",NA,"SŠrkinen","",""
NA,6683,NA,7647,"88964","","",18.8666,-97.4,2420,"schenckii","schenckii","tuberous","wild",NA,"SŠrkinen","",""
NA,6684,NA,7648,"91219","","",16.1,-96.15,3500,"schenckii","schenckii","tuberous","wild",NA,"SŠrkinen","",""
NA,6686,NA,7650,"88618","","",17.1833,-96.5,2770,"schenckii","schenckii","tuberous","wild",NA,"SŠrkinen","",""
NA,6687,NA,7651,"89014","","",17.16,-97.41,2750,"schenckii","schenckii","tuberous","wild",NA,"SŠrkinen","",""
NA,6688,NA,7652,"90785","","",19.8833,-97.5833,0,"schenckii","schenckii","tuberous","wild",NA,"SŠrkinen","",""
NA,6689,NA,7653,"88828","","",18.51,-97.21,2470,"schenckii","schenckii","tuberous","wild",NA,"SŠrkinen","",""
NA,6690,NA,7654,"88671","","",17.1734,-96.7478,0,"schenckii","schenckii","tuberous","wild",NA,"SŠrkinen","",""
NA,6691,NA,7655,"89904","","",17.0944,-93.3502,2720,"schenckii","schenckii","tuberous","wild",NA,"SŠrkinen","",""
NA,6692,NA,7656,"89958","","",17.09,-96.36,2690,"schenckii","schenckii","tuberous","wild",NA,"SŠrkinen","",""
NA,6693,NA,7657,"90405","","",17.23,-97.52,1780,"schenckii","schenckii","tuberous","wild",NA,"SŠrkinen","",""
NA,6694,NA,7658,"PI 498250","","",16.283333,-97.683333,NA,"schenckii","schenckii","tuberous","germplasm",72,"SŠrkinen","",""
NA,6696,NA,7660,"PI 498280","","",17.266667,-97.683333,NA,"schenckii","schenckii","tuberous","germplasm",72,"SŠrkinen","",""
NA,6698,NA,7710,"CIP 763104","","",28.2167,-106.5667,1680,"stenophyllidium","stenophyllidium","tuberous","germplasm",24,"SŠrkinen","",""
NA,6699,NA,7711,"CIP 761915","","",28.8183,-106.4539,1775,"stenophyllidium","stenophyllidium","tuberous","germplasm",24,"SŠrkinen","",""
NA,6700,NA,7712,"CIP 761917","","",28.85,-106.3333,1650,"stenophyllidium","stenophyllidium","tuberous","germplasm",24,"SŠrkinen","",""
NA,6701,NA,7713,"CIP 761927","","",28.2167,-105.3167,1228,"stenophyllidium","stenophyllidium","tuberous","germplasm",24,"SŠrkinen","",""
NA,6702,NA,7714,"CIP 763781","","",21,-103.4167,1547,"stenophyllidium","stenophyllidium","tuberous","germplasm",24,"SŠrkinen","",""
NA,6703,NA,7715,"CIP 763860","","",21.95,-102.5833,NA,"stenophyllidium","stenophyllidium","tuberous","germplasm",24,"SŠrkinen","",""
NA,6705,NA,7717,"CIP 763859","","",22.3167,-102.45,NA,"stenophyllidium","stenophyllidium","tuberous","germplasm",24,"SŠrkinen","",""
NA,6706,NA,7718,"CIP 761891","","",19.0075,-99.2308,NA,"stenophyllidium","stenophyllidium","tuberous","germplasm",24,"SŠrkinen","",""
NA,6707,NA,7719,"89896","","",20.35,-103.39,1440,"stenophyllidium","stenophyllidium","tuberous","wild",NA,"SŠrkinen","",""
NA,6709,NA,7721,"89110","","",21.87,-102.44,2200,"stenophyllidium","stenophyllidium","tuberous","wild",NA,"SŠrkinen","",""
NA,6710,NA,7722,"88878","","",28.8333,-106.317,2150,"stenophyllidium","stenophyllidium","tuberous","wild",NA,"SŠrkinen","",""
NA,6711,NA,7723,"88722","","",27.45,-106.035,1750,"stenophyllidium","stenophyllidium","tuberous","wild",NA,"SŠrkinen","",""
NA,6712,NA,7724,"88879","","",28.85,-106.45,1950,"stenophyllidium","stenophyllidium","tuberous","wild",NA,"SŠrkinen","",""
NA,6713,NA,7725,"88449","","",20.9718,-103.41,1400,"stenophyllidium","stenophyllidium","tuberous","wild",NA,"SŠrkinen","",""
NA,6714,NA,7726,"89678","","",22.216,-103.1,2100,"stenophyllidium","stenophyllidium","tuberous","wild",NA,"SŠrkinen","",""
NA,6715,NA,7727,"89517","","",30.6059,-108.676,1463,"stenophyllidium","stenophyllidium","tuberous","wild",NA,"SŠrkinen","",""
NA,6716,NA,7728,"91524","","",22.466,-104.733,0,"stenophyllidium","stenophyllidium","tuberous","wild",NA,"SŠrkinen","",""
NA,6717,NA,7729,"90550","","",28.8,-106.686,1780,"stenophyllidium","stenophyllidium","tuberous","wild",NA,"SŠrkinen","",""
NA,6718,NA,7730,"88770","","",29.08,-106.05,2150,"stenophyllidium","stenophyllidium","tuberous","wild",NA,"SŠrkinen","",""
NA,6719,NA,7731,"89879","","",21.5513,-102.3419,2100,"stenophyllidium","stenophyllidium","tuberous","wild",NA,"SŠrkinen","",""
NA,6720,NA,7732,"88876","","",26.3271,-106.361,1800,"stenophyllidium","stenophyllidium","tuberous","wild",NA,"SŠrkinen","",""
NA,6721,NA,7733,"89737","","",21.17,-101.51,2050,"stenophyllidium","stenophyllidium","tuberous","wild",NA,"SŠrkinen","",""
NA,6722,NA,7734,"91109","","",28.08,-106.2,1640,"stenophyllidium","stenophyllidium","tuberous","wild",NA,"SŠrkinen","",""
NA,6723,NA,7735,"90960","","",27.27,-105.5,2100,"stenophyllidium","stenophyllidium","tuberous","wild",NA,"SŠrkinen","",""
NA,6724,NA,7736,"88719","","",22.45,-102.35,2164,"stenophyllidium","stenophyllidium","tuberous","wild",NA,"SŠrkinen","",""
NA,6725,NA,7737,"88693","","",22.19,-102.27,2420,"stenophyllidium","stenophyllidium","tuberous","wild",NA,"SŠrkinen","",""
NA,6726,NA,7738,"90330","","",19.6467,-101.527,2000,"stenophyllidium","stenophyllidium","tuberous","wild",NA,"SŠrkinen","",""
NA,6727,NA,7739,"88976","","",23.38,-104.42,2350,"stenophyllidium","stenophyllidium","tuberous","wild",NA,"SŠrkinen","",""
NA,6729,NA,7741,"90334","","",19.9095,-99.8416,2550,"stenophyllidium","stenophyllidium","tuberous","wild",NA,"SŠrkinen","",""
NA,6730,NA,7742,"88875","","",26.02,-105.7,2300,"stenophyllidium","stenophyllidium","tuberous","wild",NA,"SŠrkinen","",""
NA,6731,NA,7743,"90270","","",21.38,-103.06,2160,"stenophyllidium","stenophyllidium","tuberous","wild",NA,"SŠrkinen","",""
NA,6732,NA,7744,"88718","","",29.442,-106.518,0,"stenophyllidium","stenophyllidium","tuberous","wild",NA,"SŠrkinen","",""
NA,6733,NA,7745,"90269","","",21.35,-102.51,2460,"stenophyllidium","stenophyllidium","tuberous","wild",NA,"SŠrkinen","",""
NA,6734,NA,7746,"89024","","",29.08,-106.2,0,"stenophyllidium","stenophyllidium","tuberous","wild",NA,"SŠrkinen","",""
NA,6735,NA,7747,"90344","","",22.4666,-102.817,2100,"stenophyllidium","stenophyllidium","tuberous","wild",NA,"SŠrkinen","",""
NA,6736,NA,7748,"88871","","",26.17,-106,2250,"stenophyllidium","stenophyllidium","tuberous","wild",NA,"SŠrkinen","",""
NA,6737,NA,7749,"91516","","",30.5333,-109.633,0,"stenophyllidium","stenophyllidium","tuberous","wild",NA,"SŠrkinen","",""
NA,6738,NA,7750,"90667","","",23.4833,-102.867,0,"stenophyllidium","stenophyllidium","tuberous","wild",NA,"SŠrkinen","",""
NA,6739,NA,7751,"88960","","",19.55,-102,0,"stenophyllidium","stenophyllidium","tuberous","wild",NA,"SŠrkinen","",""
NA,6740,NA,7752,"88457","","",20.7854,-103.534,1500,"stenophyllidium","stenophyllidium","tuberous","wild",NA,"SŠrkinen","",""
NA,6741,NA,7753,"88562","","",28.85,-106.9,2073,"stenophyllidium","stenophyllidium","tuberous","wild",NA,"SŠrkinen","",""
NA,6742,NA,7754,"90630","","",28.6166,-105.85,0,"stenophyllidium","stenophyllidium","tuberous","wild",NA,"SŠrkinen","",""
NA,6743,NA,7755,"88739","","",22.3,-104.46,2180,"stenophyllidium","stenophyllidium","tuberous","wild",NA,"SŠrkinen","",""
NA,6744,NA,7756,"91182","","",29.423,-107.353,2000,"stenophyllidium","stenophyllidium","tuberous","wild",NA,"SŠrkinen","",""
NA,6745,NA,7757,"90949","","",23.1,-102.53,2150,"stenophyllidium","stenophyllidium","tuberous","wild",NA,"SŠrkinen","",""
NA,6746,NA,7758,"90601","","",20.66,-103.33,0,"stenophyllidium","stenophyllidium","tuberous","wild",NA,"SŠrkinen","",""
NA,6747,NA,7759,"88972","","",20.86,-103.25,1380,"stenophyllidium","stenophyllidium","tuberous","wild",24,"SŠrkinen","",""
NA,6748,NA,7760,"587123","","",28.454204,-105.720406,NA,"stenophyllidium","stenophyllidium","tuberous","germplasm",NA,"SŠrkinen","",""
NA,6749,NA,7761,"PI 255527","","",21.866667,-102.5,NA,"stenophyllidium","stenophyllidium","tuberous","germplasm",24,"SŠrkinen","",""
NA,6757,NA,7769,"PI 498216","","",29.133333,-106.083333,NA,"stenophyllidium","stenophyllidium","tuberous","germplasm",24,"SŠrkinen","",""
NA,6759,NA,7771,"PI 498217","","",29.05,-106.082778,NA,"stenophyllidium","stenophyllidium","tuberous","germplasm",24,"SŠrkinen","",""
NA,6761,NA,7773,"CIP 761281","","",-15.7667,-68.6333,3550,"stipuloideum","stipuloideum","tuberous","germplasm",24,"SŠrkinen","",""
NA,6763,NA,7775,"CIP 761030","","",-17.0333,-67.25,4465,"stipuloideum","stipuloideum","tuberous","germplasm",24,"SŠrkinen","",""
NA,6764,NA,7776,"CIP 762303","","",-16.9833,-67.2167,3042,"stipuloideum","stipuloideum","tuberous","germplasm",24,"SŠrkinen","",""
NA,6765,NA,7777,"CIP 760450","","",-17.0667,-66.8167,3056,"stipuloideum","stipuloideum","tuberous","germplasm",24,"SŠrkinen","",""
NA,6768,NA,7780,"CIP 763111","","",-17.65,-66.6333,4368,"stipuloideum","stipuloideum","tuberous","germplasm",24,"SŠrkinen","",""
NA,6769,NA,7781,"CIP 760435","","",-17.1775,-64.885,2650,"stipuloideum","stipuloideum","tuberous","germplasm",NA,"SŠrkinen","",""
NA,6770,NA,7782,"CIP 762522","","",-16.7081,-64.6617,NA,"stipuloideum","stipuloideum","tuberous","germplasm",NA,"SŠrkinen","",""
NA,6771,NA,7783,"CIP 760431","","",-18.4897,-64.1069,2017,"stipuloideum","stipuloideum","tuberous","germplasm",24,"SŠrkinen","",""
NA,6772,NA,7784,"161664","","",-18.69889,-64.88861,2575,"stipuloideum","stipuloideum","tuberous","wild",NA,"SŠrkinen","",""
NA,6774,NA,7786,"77202","","",-16.95,-67.1833,2900,"stipuloideum","stipuloideum","tuberous","wild",NA,"SŠrkinen","",""
NA,6776,NA,7788,"77200","","",-17.1667,-66.4167,3800,"stipuloideum","stipuloideum","tuberous","wild",NA,"SŠrkinen","",""
NA,6777,NA,7789,"84054","","",-16.6167,-67.6833,0,"stipuloideum","stipuloideum","tuberous","wild",NA,"SŠrkinen","",""
NA,6778,NA,7790,"87625","","",-17.6315,-66.95643,3800,"stipuloideum","stipuloideum","tuberous","wild",NA,"SŠrkinen","",""
NA,6779,NA,7791,"85547","","",-17.5,-65.46667,0,"stipuloideum","stipuloideum","tuberous","wild",NA,"SŠrkinen","",""
NA,6780,NA,7792,"81757","","",-18.0833,-64.15,2200,"stipuloideum","stipuloideum","tuberous","wild",NA,"SŠrkinen","",""
NA,6781,NA,7793,"161663","","",-18.11556,-65.77417,2464,"stipuloideum","stipuloideum","tuberous","wild",NA,"SŠrkinen","",""
NA,6783,NA,7795,"77132","","",-17.05,-67.2833,3400,"stipuloideum","stipuloideum","tuberous","wild",NA,"SŠrkinen","",""
NA,6784,NA,7796,"87072","","",-17.85,-66.11667,2500,"stipuloideum","stipuloideum","tuberous","wild",NA,"SŠrkinen","",""
NA,6785,NA,7797,"80219","","",-19.4292,-64.6977,3361,"stipuloideum","stipuloideum","tuberous","wild",NA,"SŠrkinen","",""
NA,6786,NA,7798,"77261","","",-17.3833,-66.35,3300,"stipuloideum","stipuloideum","tuberous","wild",NA,"SŠrkinen","",""
NA,6787,NA,7799,"77653","","",-17.6667,-66.6167,3200,"stipuloideum","stipuloideum","tuberous","wild",NA,"SŠrkinen","",""
NA,6788,NA,7800,"82734","","",-15.4167,-68.6333,3050,"stipuloideum","stipuloideum","tuberous","wild",NA,"SŠrkinen","",""
NA,6789,NA,7801,"54736","","",-19.88604,-65.66527,3700,"stipuloideum","stipuloideum","tuberous","wild",NA,"SŠrkinen","",""
NA,6790,NA,7802,"967","","",-17.87789,-65.93096,2800,"stipuloideum","stipuloideum","tuberous","wild",NA,"SŠrkinen","",""
NA,6791,NA,7803,"161658","","",-18.70028,-64.26361,1740,"stipuloideum","stipuloideum","tuberous","wild",NA,"SŠrkinen","",""
NA,6792,NA,7804,"77645","","",-17.3667,-66.05,3100,"stipuloideum","stipuloideum","tuberous","wild",NA,"SŠrkinen","",""
NA,6793,NA,7805,"77637","","",-16.1833,-68.3833,2750,"stipuloideum","stipuloideum","tuberous","wild",NA,"SŠrkinen","",""
NA,6794,NA,7806,"86968","","",-15.5833,-68.7167,3000,"stipuloideum","stipuloideum","tuberous","wild",NA,"SŠrkinen","",""
NA,6795,NA,7807,"82140","","",-17.3833,-66.15,2600,"stipuloideum","stipuloideum","tuberous","wild",NA,"SŠrkinen","",""
NA,6796,NA,7808,"88132","","",-17.56667,-65.01667,3000,"stipuloideum","stipuloideum","tuberous","wild",NA,"SŠrkinen","",""
NA,6797,NA,7809,"77128","","",-16.8333,-67.3167,3000,"stipuloideum","stipuloideum","tuberous","wild",NA,"SŠrkinen","",""
NA,6798,NA,7810,"77632","","",-17.6833,-64.1333,2900,"stipuloideum","stipuloideum","tuberous","wild",NA,"SŠrkinen","",""
NA,6799,NA,7811,"85540","","",-18.1667,-65,0,"stipuloideum","stipuloideum","tuberous","wild",NA,"SŠrkinen","",""
NA,6800,NA,7812,"77641","","",-16.8333,-67.6333,3660,"stipuloideum","stipuloideum","tuberous","wild",NA,"SŠrkinen","",""
NA,6801,NA,7813,"77649","","",-17.65,-66,3000,"stipuloideum","stipuloideum","tuberous","wild",NA,"SŠrkinen","",""
NA,6802,NA,7814,"77644","","",-17.6333,-66.4833,3550,"stipuloideum","stipuloideum","tuberous","wild",NA,"SŠrkinen","",""
NA,6803,NA,7815,"68311","","",-17.7333,-66.7167,3510,"stipuloideum","stipuloideum","tuberous","wild",NA,"SŠrkinen","",""
NA,6804,NA,7816,"77631","","",-17.7667,-64.6833,2650,"stipuloideum","stipuloideum","tuberous","wild",NA,"SŠrkinen","",""
NA,6805,NA,7817,"86121","","",-16.5,-66.5833,3900,"stipuloideum","stipuloideum","tuberous","wild",NA,"SŠrkinen","",""
NA,6806,NA,7818,"80271","","",-17.7462,-65.2034,2800,"stipuloideum","stipuloideum","tuberous","wild",NA,"SŠrkinen","",""
NA,6807,NA,7819,"82616","","",-17.5,-65.6667,2740,"stipuloideum","stipuloideum","tuberous","wild",NA,"SŠrkinen","",""
NA,6808,NA,7820,"77648","","",-17.6,-66.8333,3000,"stipuloideum","stipuloideum","tuberous","wild",NA,"SŠrkinen","",""
NA,6809,NA,7821,"84315","","",-16.9333,-66.7,3350,"stipuloideum","stipuloideum","tuberous","wild",NA,"SŠrkinen","",""
NA,6810,NA,7822,"77642","","",-17.1667,-66.5167,2600,"stipuloideum","stipuloideum","tuberous","wild",NA,"SŠrkinen","",""
NA,6811,NA,7823,"77130","","",-17.1167,-66.9333,3000,"stipuloideum","stipuloideum","tuberous","wild",NA,"SŠrkinen","",""
